📝 Logging started: resnet152_pdt_20260218_172316.log
✅ CIFAR-100 Data loaded: Train(50000), Val/Test(10000)
Experimental Mode: N/A
Target Model: resnet152 | Dataset: cifar100

[Stage 1] Analyzing Residual Topology for resnet via PyTorch FX...

==================== Final Topology Groups ====================
 Group  1 | Channels:  256 | Layers: layer1.0.conv3 ... (2 layers)
 Group  2 | Channels:  256 | Layers: layer1.0.conv3 ... (3 layers)
 Group  3 | Channels:  256 | Layers: layer1.0.conv3 ... (4 layers)
 Group  4 | Channels:  512 | Layers: layer2.0.conv3 ... (2 layers)
 Group  5 | Channels:  512 | Layers: layer2.0.conv3 ... (3 layers)
 Group  6 | Channels:  512 | Layers: layer2.0.conv3 ... (4 layers)
 Group  7 | Channels:  512 | Layers: layer2.0.conv3 ... (5 layers)
 Group  8 | Channels:  512 | Layers: layer2.0.conv3 ... (6 layers)
 Group  9 | Channels:  512 | Layers: layer2.0.conv3 ... (7 layers)
 Group 10 | Channels:  512 | Layers: layer2.0.conv3 ... (8 layers)
 Group 11 | Channels:  512 | Layers: layer2.0.conv3 ... (9 layers)
 Group 12 | Channels: 1024 | Layers: layer3.0.conv3 ... (2 layers)
 Group 13 | Channels: 1024 | Layers: layer3.0.conv3 ... (3 layers)
 Group 14 | Channels: 1024 | Layers: layer3.0.conv3 ... (4 layers)
 Group 15 | Channels: 1024 | Layers: layer3.0.conv3 ... (5 layers)
 Group 16 | Channels: 1024 | Layers: layer3.0.conv3 ... (6 layers)
 Group 17 | Channels: 1024 | Layers: layer3.0.conv3 ... (7 layers)
 Group 18 | Channels: 1024 | Layers: layer3.0.conv3 ... (8 layers)
 Group 19 | Channels: 1024 | Layers: layer3.0.conv3 ... (9 layers)
 Group 20 | Channels: 1024 | Layers: layer3.0.conv3 ... (10 layers)
 Group 21 | Channels: 1024 | Layers: layer3.0.conv3 ... (11 layers)
 Group 22 | Channels: 1024 | Layers: layer3.0.conv3 ... (12 layers)
 Group 23 | Channels: 1024 | Layers: layer3.0.conv3 ... (13 layers)
 Group 24 | Channels: 1024 | Layers: layer3.0.conv3 ... (14 layers)
 Group 25 | Channels: 1024 | Layers: layer3.0.conv3 ... (15 layers)
 Group 26 | Channels: 1024 | Layers: layer3.0.conv3 ... (16 layers)
 Group 27 | Channels: 1024 | Layers: layer3.0.conv3 ... (17 layers)
 Group 28 | Channels: 1024 | Layers: layer3.0.conv3 ... (18 layers)
 Group 29 | Channels: 1024 | Layers: layer3.0.conv3 ... (19 layers)
 Group 30 | Channels: 1024 | Layers: layer3.0.conv3 ... (20 layers)
 Group 31 | Channels: 1024 | Layers: layer3.0.conv3 ... (21 layers)
 Group 32 | Channels: 1024 | Layers: layer3.0.conv3 ... (22 layers)
 Group 33 | Channels: 1024 | Layers: layer3.0.conv3 ... (23 layers)
 Group 34 | Channels: 1024 | Layers: layer3.0.conv3 ... (24 layers)
 Group 35 | Channels: 1024 | Layers: layer3.0.conv3 ... (25 layers)
 Group 36 | Channels: 1024 | Layers: layer3.0.conv3 ... (26 layers)
 Group 37 | Channels: 1024 | Layers: layer3.0.conv3 ... (27 layers)
 Group 38 | Channels: 1024 | Layers: layer3.0.conv3 ... (28 layers)
 Group 39 | Channels: 1024 | Layers: layer3.0.conv3 ... (29 layers)
 Group 40 | Channels: 1024 | Layers: layer3.0.conv3 ... (30 layers)
 Group 41 | Channels: 1024 | Layers: layer3.0.conv3 ... (31 layers)
 Group 42 | Channels: 1024 | Layers: layer3.0.conv3 ... (32 layers)
 Group 43 | Channels: 1024 | Layers: layer3.0.conv3 ... (33 layers)
 Group 44 | Channels: 1024 | Layers: layer3.0.conv3 ... (34 layers)
 Group 45 | Channels: 1024 | Layers: layer3.0.conv3 ... (35 layers)
 Group 46 | Channels: 1024 | Layers: layer3.0.conv3 ... (36 layers)
 Group 47 | Channels: 1024 | Layers: layer3.0.conv3 ... (37 layers)
 Group 48 | Channels: 2048 | Layers: layer4.0.conv3 ... (2 layers)
 Group 49 | Channels: 2048 | Layers: layer4.0.conv3 ... (3 layers)
 Group 50 | Channels: 2048 | Layers: layer4.0.conv3 ... (4 layers)
===============================================================
[*] Total 50 groups identified.


[Pruner Init] Identified 50 groups for pruning.
[*] Applied Min Survival Guarantee: 10.0%
[System] Initializing PDTPruner (Stable Version)

>>> Strategy: PDT | Total Epochs: 260
>>> Pruning starts at Epoch 60, every 10 epochs.
Epoch 1/260 | Loss: 4.4464 | Val Acc: 6.42% | Peak VRAM: 3895.78 MB
 🟡 Speedup: 1.07x
💾 Checkpoint saved: resnet152_pdt_ep80_sp15.86.pth
Epoch 80/260 | Loss: 0.5039 | Val Acc: 67.36% | Peak VRAM: 15872.49 MB
Epoch 81/260 | Loss: 0.5080 | Val Acc: 66.71% | Peak VRAM: 3897.78 MB
Epoch 82/260 | Loss: 0.5035 | Val Acc: 65.74% | Peak VRAM: 3897.78 MB
Epoch 83/260 | Loss: 0.4988 | Val Acc: 67.01% | Peak VRAM: 3897.78 MB
Epoch 84/260 | Loss: 0.5074 | Val Acc: 65.65% | Peak VRAM: 3897.78 MB
Epoch 85/260 | Loss: 0.4888 | Val Acc: 67.24% | Peak VRAM: 3897.78 MB
Epoch 86/260 | Loss: 0.4947 | Val Acc: 66.36% | Peak VRAM: 3897.78 MB
Epoch 87/260 | Loss: 0.4990 | Val Acc: 66.47% | Peak VRAM: 3897.78 MB
Epoch 88/260 | Loss: 0.4892 | Val Acc: 67.66% | Peak VRAM: 3897.78 MB
Epoch 89/260 | Loss: 0.4871 | Val Acc: 69.09% | Peak VRAM: 3897.78 MB

[DEBUG] >>> PRUNING @ Epoch 90

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 90/260

============================== PDT Pruning Report: Epoch 90 ==============================
 [*] Pruned this step: 22 units | VRAM: 4143.1MB -> 4143.1MB
 Group  1 |  233/ 256 |     9.0% | Hessian: 0.061204
 Group  2 |  233/ 256 |     9.0% | Hessian: 0.061204
 Group  3 |  233/ 256 |     9.0% | Hessian: 0.061204
 Group  4 |  507/ 512 |     1.0% | Hessian: 0.050912
 Group  5 |  507/ 512 |     1.0% | Hessian: 0.050912
 Group  6 |  507/ 512 |     1.0% | Hessian: 0.050912
 Group  7 |  507/ 512 |     1.0% | Hessian: 0.050912
 Group  8 |  507/ 512 |     1.0% | Hessian: 0.050912
 Group  9 |  507/ 512 |     1.0% | Hessian: 0.050912
 Group 10 |  507/ 512 |     1.0% | Hessian: 0.050912
 Group 11 |  507/ 512 |     1.0% | Hessian: 0.050912
 Group 12 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 13 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 14 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 15 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 16 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 17 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 18 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 19 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 20 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 21 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 22 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 23 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 24 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 25 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 26 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 27 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 28 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 29 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 30 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 31 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 32 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 33 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 34 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 35 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 36 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 37 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 38 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 39 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 40 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 41 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 42 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 43 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 44 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 45 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 46 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 47 |  743/1024 |    27.4% | Hessian: 0.097526
 Group 48 | 1647/2048 |    19.6% | Hessian: 0.051653
 Group 49 | 1647/2048 |    19.6% | Hessian: 0.051653
 Group 50 | 1647/2048 |    19.6% | Hessian: 0.051653

[Scientific Metrics] 🟢 Size: 207.63MB | 🔵 Sparsity: 6.46% | 🟡 Speedup: 1.07x
=========================================================================================


[Scientific Metrics - Epoch 90]
 🟢 Model Size: 221.98 MB -> 207.63 MB
 🔵 Sparsity: 15.89 %
 🟡 Speedup: 1.07x
💾 Checkpoint saved: resnet152_pdt_ep90_sp15.89.pth
Epoch 90/260 | Loss: 0.4911 | Val Acc: 67.10% | Peak VRAM: 15871.99 MB
Epoch 91/260 | Loss: 0.4867 | Val Acc: 68.25% | Peak VRAM: 3896.78 MB
Epoch 92/260 | Loss: 0.4853 | Val Acc: 66.75% | Peak VRAM: 3896.78 MB
Epoch 93/260 | Loss: 0.4916 | Val Acc: 68.31% | Peak VRAM: 3896.78 MB
Epoch 94/260 | Loss: 0.4811 | Val Acc: 67.63% | Peak VRAM: 3896.78 MB
Epoch 95/260 | Loss: 0.4877 | Val Acc: 66.68% | Peak VRAM: 3896.78 MB
Epoch 96/260 | Loss: 0.4801 | Val Acc: 67.10% | Peak VRAM: 3896.78 MB
Epoch 97/260 | Loss: 0.4738 | Val Acc: 68.90% | Peak VRAM: 3896.78 MB
Epoch 98/260 | Loss: 0.4788 | Val Acc: 67.39% | Peak VRAM: 3896.78 MB
Epoch 99/260 | Loss: 0.4783 | Val Acc: 68.72% | Peak VRAM: 3896.78 MB

[DEBUG] >>> PRUNING @ Epoch 100

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 100/260

============================== PDT Pruning Report: Epoch 100 ==============================
 [*] Pruned this step: 21 units | VRAM: 4142.3MB -> 4142.3MB
 Group  1 |  226/ 256 |    11.7% | Hessian: 0.148432
 Group  2 |  226/ 256 |    11.7% | Hessian: 0.148432
 Group  3 |  226/ 256 |    11.7% | Hessian: 0.148432
 Group  4 |  505/ 512 |     1.4% | Hessian: 0.064529
 Group  5 |  505/ 512 |     1.4% | Hessian: 0.064529
 Group  6 |  505/ 512 |     1.4% | Hessian: 0.064529
 Group  7 |  505/ 512 |     1.4% | Hessian: 0.064529
 Group  8 |  505/ 512 |     1.4% | Hessian: 0.064529
 Group  9 |  505/ 512 |     1.4% | Hessian: 0.064529
 Group 10 |  505/ 512 |     1.4% | Hessian: 0.064529
 Group 11 |  505/ 512 |     1.4% | Hessian: 0.064529
 Group 12 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 13 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 14 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 15 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 16 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 17 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 18 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 19 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 20 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 21 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 22 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 23 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 24 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 25 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 26 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 27 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 28 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 29 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 30 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 31 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 32 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 33 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 34 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 35 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 36 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 37 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 38 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 39 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 40 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 41 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 42 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 43 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 44 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 45 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 46 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 47 |  743/1024 |    27.4% | Hessian: 0.096189
 Group 48 | 1647/2048 |    19.6% | Hessian: 0.028862
 Group 49 | 1647/2048 |    19.6% | Hessian: 0.028862
 Group 50 | 1647/2048 |    19.6% | Hessian: 0.028862

[Scientific Metrics] 🟢 Size: 207.62MB | 🔵 Sparsity: 6.47% | 🟡 Speedup: 1.07x
=========================================================================================


[Scientific Metrics - Epoch 100]
 🟢 Model Size: 221.98 MB -> 207.62 MB
 🔵 Sparsity: 15.91 %
 🟡 Speedup: 1.07x
💾 Checkpoint saved: resnet152_pdt_ep100_sp15.91.pth
Epoch 100/260 | Loss: 0.4798 | Val Acc: 67.78% | Peak VRAM: 15872.24 MB
Epoch 101/260 | Loss: 0.4785 | Val Acc: 67.49% | Peak VRAM: 3895.78 MB
Epoch 102/260 | Loss: 0.4634 | Val Acc: 67.48% | Peak VRAM: 3895.78 MB
Epoch 103/260 | Loss: 0.4779 | Val Acc: 67.18% | Peak VRAM: 3895.78 MB
Epoch 104/260 | Loss: 0.4734 | Val Acc: 68.09% | Peak VRAM: 3895.78 MB
Epoch 105/260 | Loss: 0.4728 | Val Acc: 68.46% | Peak VRAM: 3895.78 MB
Epoch 106/260 | Loss: 0.4789 | Val Acc: 66.73% | Peak VRAM: 3895.78 MB
Epoch 107/260 | Loss: 0.4770 | Val Acc: 67.98% | Peak VRAM: 3895.78 MB
Epoch 108/260 | Loss: 0.4708 | Val Acc: 66.53% | Peak VRAM: 3895.78 MB
Epoch 109/260 | Loss: 0.4652 | Val Acc: 67.15% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 110

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 110/260

============================== PDT Pruning Report: Epoch 110 ==============================
 [*] Pruned this step: 6724 units | VRAM: 4141.8MB -> 4141.8MB
 Group  1 |  219/ 256 |    14.5% | Hessian: 0.089848
 Group  2 |  219/ 256 |    14.5% | Hessian: 0.089848
 Group  3 |  219/ 256 |    14.5% | Hessian: 0.089848
 Group  4 |  497/ 512 |     2.9% | Hessian: 0.064808
 Group  5 |  497/ 512 |     2.9% | Hessian: 0.064808
 Group  6 |  497/ 512 |     2.9% | Hessian: 0.064808
 Group  7 |  497/ 512 |     2.9% | Hessian: 0.064808
 Group  8 |  497/ 512 |     2.9% | Hessian: 0.064808
 Group  9 |  497/ 512 |     2.9% | Hessian: 0.064808
 Group 10 |  497/ 512 |     2.9% | Hessian: 0.064808
 Group 11 |  497/ 512 |     2.9% | Hessian: 0.064808
 Group 12 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 13 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 14 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 15 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 16 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 17 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 18 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 19 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 20 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 21 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 22 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 23 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 24 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 25 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 26 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 27 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 28 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 29 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 30 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 31 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 32 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 33 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 34 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 35 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 36 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 37 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 38 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 39 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 40 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 41 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 42 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 43 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 44 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 45 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 46 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 47 |  708/1024 |    30.9% | Hessian: 0.080253
 Group 48 | 1600/2048 |    21.9% | Hessian: 0.048984
 Group 49 | 1600/2048 |    21.9% | Hessian: 0.048984
 Group 50 | 1600/2048 |    21.9% | Hessian: 0.048984

[Scientific Metrics] 🟢 Size: 205.89MB | 🔵 Sparsity: 7.25% | 🟡 Speedup: 1.08x
=========================================================================================


[Scientific Metrics - Epoch 110]
 🟢 Model Size: 221.98 MB -> 205.89 MB
 🔵 Sparsity: 17.85 %
 🟡 Speedup: 1.08x
💾 Checkpoint saved: resnet152_pdt_ep110_sp17.85.pth
Epoch 110/260 | Loss: 0.4883 | Val Acc: 67.48% | Peak VRAM: 15871.24 MB
Epoch 111/260 | Loss: 0.4869 | Val Acc: 68.05% | Peak VRAM: 3895.78 MB
Epoch 112/260 | Loss: 0.4785 | Val Acc: 67.90% | Peak VRAM: 3895.78 MB
Epoch 113/260 | Loss: 0.4790 | Val Acc: 66.95% | Peak VRAM: 3895.78 MB
Epoch 114/260 | Loss: 0.4785 | Val Acc: 67.60% | Peak VRAM: 3895.78 MB
Epoch 115/260 | Loss: 0.4780 | Val Acc: 67.44% | Peak VRAM: 3895.78 MB
Epoch 116/260 | Loss: 0.4701 | Val Acc: 64.84% | Peak VRAM: 3895.78 MB
Epoch 117/260 | Loss: 0.4763 | Val Acc: 67.12% | Peak VRAM: 3895.78 MB
Epoch 118/260 | Loss: 0.4706 | Val Acc: 66.69% | Peak VRAM: 3895.78 MB
Epoch 119/260 | Loss: 0.4714 | Val Acc: 66.41% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 120

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 120/260

============================== PDT Pruning Report: Epoch 120 ==============================
 [*] Pruned this step: 3696 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  216/ 256 |    15.6% | Hessian: 0.057110
 Group  2 |  216/ 256 |    15.6% | Hessian: 0.057110
 Group  3 |  216/ 256 |    15.6% | Hessian: 0.057110
 Group  4 |  495/ 512 |     3.3% | Hessian: 0.068366
 Group  5 |  495/ 512 |     3.3% | Hessian: 0.068366
 Group  6 |  495/ 512 |     3.3% | Hessian: 0.068366
 Group  7 |  495/ 512 |     3.3% | Hessian: 0.068366
 Group  8 |  495/ 512 |     3.3% | Hessian: 0.068366
 Group  9 |  495/ 512 |     3.3% | Hessian: 0.068366
 Group 10 |  495/ 512 |     3.3% | Hessian: 0.068366
 Group 11 |  495/ 512 |     3.3% | Hessian: 0.068366
 Group 12 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 13 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 14 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 15 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 16 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 17 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 18 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 19 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 20 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 21 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 22 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 23 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 24 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 25 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 26 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 27 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 28 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 29 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 30 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 31 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 32 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 33 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 34 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 35 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 36 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 37 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 38 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 39 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 40 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 41 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 42 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 43 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 44 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 45 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 46 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 47 |  687/1024 |    32.9% | Hessian: 0.044055
 Group 48 | 1543/2048 |    24.7% | Hessian: 0.072269
 Group 49 | 1543/2048 |    24.7% | Hessian: 0.072269
 Group 50 | 1543/2048 |    24.7% | Hessian: 0.072269

[Scientific Metrics] 🟢 Size: 204.56MB | 🔵 Sparsity: 7.85% | 🟡 Speedup: 1.09x
=========================================================================================


[Scientific Metrics - Epoch 120]
 🟢 Model Size: 221.98 MB -> 204.56 MB
 🔵 Sparsity: 19.19 %
 🟡 Speedup: 1.09x
💾 Checkpoint saved: resnet152_pdt_ep120_sp19.19.pth
Epoch 120/260 | Loss: 0.4788 | Val Acc: 66.72% | Peak VRAM: 15875.49 MB
Epoch 121/260 | Loss: 0.4783 | Val Acc: 68.32% | Peak VRAM: 3895.78 MB
Epoch 122/260 | Loss: 0.4855 | Val Acc: 65.71% | Peak VRAM: 3895.78 MB
Epoch 123/260 | Loss: 0.4748 | Val Acc: 68.42% | Peak VRAM: 3895.78 MB
Epoch 124/260 | Loss: 0.4721 | Val Acc: 66.43% | Peak VRAM: 3895.78 MB
Epoch 125/260 | Loss: 0.4805 | Val Acc: 68.72% | Peak VRAM: 3895.78 MB
Epoch 126/260 | Loss: 0.4680 | Val Acc: 68.77% | Peak VRAM: 3895.78 MB
Epoch 127/260 | Loss: 0.4712 | Val Acc: 68.67% | Peak VRAM: 3895.78 MB
Epoch 128/260 | Loss: 0.4708 | Val Acc: 67.32% | Peak VRAM: 3895.78 MB
Epoch 129/260 | Loss: 0.4677 | Val Acc: 66.97% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 130

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 130/260

============================== PDT Pruning Report: Epoch 130 ==============================
 [*] Pruned this step: 5394 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  214/ 256 |    16.4% | Hessian: 0.046769
 Group  2 |  214/ 256 |    16.4% | Hessian: 0.046769
 Group  3 |  214/ 256 |    16.4% | Hessian: 0.046769
 Group  4 |  493/ 512 |     3.7% | Hessian: 0.042338
 Group  5 |  493/ 512 |     3.7% | Hessian: 0.042338
 Group  6 |  493/ 512 |     3.7% | Hessian: 0.042338
 Group  7 |  493/ 512 |     3.7% | Hessian: 0.042338
 Group  8 |  493/ 512 |     3.7% | Hessian: 0.042338
 Group  9 |  493/ 512 |     3.7% | Hessian: 0.042338
 Group 10 |  493/ 512 |     3.7% | Hessian: 0.042338
 Group 11 |  493/ 512 |     3.7% | Hessian: 0.042338
 Group 12 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 13 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 14 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 15 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 16 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 17 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 18 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 19 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 20 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 21 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 22 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 23 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 24 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 25 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 26 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 27 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 28 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 29 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 30 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 31 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 32 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 33 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 34 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 35 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 36 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 37 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 38 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 39 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 40 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 41 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 42 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 43 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 44 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 45 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 46 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 47 |  659/1024 |    35.6% | Hessian: 0.068261
 Group 48 | 1536/2048 |    25.0% | Hessian: 0.057750
 Group 49 | 1536/2048 |    25.0% | Hessian: 0.057750
 Group 50 | 1536/2048 |    25.0% | Hessian: 0.057750

