📝 Logging started: resnet152_pdt_20260219_021949.log
✅ CIFAR-100 Data loaded: Train(50000), Val/Test(10000)
Experimental Mode: N/A
Target Model: resnet152 | Dataset: cifar100

[Stage 1] Analyzing Residual Topology for resnet via PyTorch FX...

==================== Final Topology Groups ====================
 Group  1 | Channels:  256 | Layers: layer1.0.conv3 ... (2 layers)
 Group  2 | Channels:  256 | Layers: layer1.0.conv3 ... (3 layers)
 Group  3 | Channels:  256 | Layers: layer1.0.conv3 ... (4 layers)
 Group  4 | Channels:  512 | Layers: layer2.0.conv3 ... (2 layers)
 Group  5 | Channels:  512 | Layers: layer2.0.conv3 ... (3 layers)
 Group  6 | Channels:  512 | Layers: layer2.0.conv3 ... (4 layers)
 Group  7 | Channels:  512 | Layers: layer2.0.conv3 ... (5 layers)
 Group  8 | Channels:  512 | Layers: layer2.0.conv3 ... (6 layers)
 Group  9 | Channels:  512 | Layers: layer2.0.conv3 ... (7 layers)
 Group 10 | Channels:  512 | Layers: layer2.0.conv3 ... (8 layers)
 Group 11 | Channels:  512 | Layers: layer2.0.conv3 ... (9 layers)
 Group 12 | Channels: 1024 | Layers: layer3.0.conv3 ... (2 layers)
 Group 13 | Channels: 1024 | Layers: layer3.0.conv3 ... (3 layers)
 Group 14 | Channels: 1024 | Layers: layer3.0.conv3 ... (4 layers)
 Group 15 | Channels: 1024 | Layers: layer3.0.conv3 ... (5 layers)
 Group 16 | Channels: 1024 | Layers: layer3.0.conv3 ... (6 layers)
 Group 17 | Channels: 1024 | Layers: layer3.0.conv3 ... (7 layers)
 Group 18 | Channels: 1024 | Layers: layer3.0.conv3 ... (8 layers)
 Group 19 | Channels: 1024 | Layers: layer3.0.conv3 ... (9 layers)
 Group 20 | Channels: 1024 | Layers: layer3.0.conv3 ... (10 layers)
 Group 21 | Channels: 1024 | Layers: layer3.0.conv3 ... (11 layers)
 Group 22 | Channels: 1024 | Layers: layer3.0.conv3 ... (12 layers)
 Group 23 | Channels: 1024 | Layers: layer3.0.conv3 ... (13 layers)
 Group 24 | Channels: 1024 | Layers: layer3.0.conv3 ... (14 layers)
 Group 25 | Channels: 1024 | Layers: layer3.0.conv3 ... (15 layers)
 Group 26 | Channels: 1024 | Layers: layer3.0.conv3 ... (16 layers)
 Group 27 | Channels: 1024 | Layers: layer3.0.conv3 ... (17 layers)
 Group 28 | Channels: 1024 | Layers: layer3.0.conv3 ... (18 layers)
 Group 29 | Channels: 1024 | Layers: layer3.0.conv3 ... (19 layers)
 Group 30 | Channels: 1024 | Layers: layer3.0.conv3 ... (20 layers)
 Group 31 | Channels: 1024 | Layers: layer3.0.conv3 ... (21 layers)
 Group 32 | Channels: 1024 | Layers: layer3.0.conv3 ... (22 layers)
 Group 33 | Channels: 1024 | Layers: layer3.0.conv3 ... (23 layers)
 Group 34 | Channels: 1024 | Layers: layer3.0.conv3 ... (24 layers)
 Group 35 | Channels: 1024 | Layers: layer3.0.conv3 ... (25 layers)
 Group 36 | Channels: 1024 | Layers: layer3.0.conv3 ... (26 layers)
 Group 37 | Channels: 1024 | Layers: layer3.0.conv3 ... (27 layers)
 Group 38 | Channels: 1024 | Layers: layer3.0.conv3 ... (28 layers)
 Group 39 | Channels: 1024 | Layers: layer3.0.conv3 ... (29 layers)
 Group 40 | Channels: 1024 | Layers: layer3.0.conv3 ... (30 layers)
 Group 41 | Channels: 1024 | Layers: layer3.0.conv3 ... (31 layers)
 Group 42 | Channels: 1024 | Layers: layer3.0.conv3 ... (32 layers)
 Group 43 | Channels: 1024 | Layers: layer3.0.conv3 ... (33 layers)
 Group 44 | Channels: 1024 | Layers: layer3.0.conv3 ... (34 layers)
 Group 45 | Channels: 1024 | Layers: layer3.0.conv3 ... (35 layers)
 Group 46 | Channels: 1024 | Layers: layer3.0.conv3 ... (36 layers)
 Group 47 | Channels: 1024 | Layers: layer3.0.conv3 ... (37 layers)
 Group 48 | Channels: 2048 | Layers: layer4.0.conv3 ... (2 layers)
 Group 49 | Channels: 2048 | Layers: layer4.0.conv3 ... (3 layers)
 Group 50 | Channels: 2048 | Layers: layer4.0.conv3 ... (4 layers)
===============================================================
[*] Total 50 groups identified.


[Pruner Init] Identified 50 groups for pruning.
[*] Applied Min Survival Guarantee: 10.0%
[System] Initializing PDTPruner (Stable Version)

>>> Strategy: PDT | Total Epochs: 200
>>> Pruning starts at Epoch 40, every 20 epochs.
Epoch 1/200 | Loss: 4.4009 | Val Acc: 8.08% | Peak VRAM: 3895.78 MB
 🟡 Speedup: 1.18x
💾 Checkpoint saved: resnet152_pdt_ep80_sp37.92.pth
Epoch 80/200 | Loss: 0.6476 | Val Acc: 65.40% | Peak VRAM: 15872.49 MB
Epoch 81/200 | Loss: 0.6182 | Val Acc: 65.92% | Peak VRAM: 3897.78 MB
Epoch 82/200 | Loss: 0.6061 | Val Acc: 67.40% | Peak VRAM: 3897.78 MB
Epoch 83/200 | Loss: 0.5956 | Val Acc: 65.49% | Peak VRAM: 3897.78 MB
Epoch 84/200 | Loss: 0.5948 | Val Acc: 67.12% | Peak VRAM: 3897.78 MB
Epoch 85/200 | Loss: 0.5771 | Val Acc: 67.49% | Peak VRAM: 3897.78 MB
Epoch 86/200 | Loss: 0.5718 | Val Acc: 65.85% | Peak VRAM: 3897.78 MB
Epoch 87/200 | Loss: 0.5682 | Val Acc: 66.10% | Peak VRAM: 3897.78 MB
Epoch 88/200 | Loss: 0.5641 | Val Acc: 64.87% | Peak VRAM: 3897.78 MB
Epoch 89/200 | Loss: 0.5684 | Val Acc: 66.80% | Peak VRAM: 3897.78 MB
Epoch 90/200 | Loss: 0.5584 | Val Acc: 67.09% | Peak VRAM: 3897.78 MB
Epoch 91/200 | Loss: 0.5578 | Val Acc: 66.62% | Peak VRAM: 3897.78 MB
Epoch 92/200 | Loss: 0.5503 | Val Acc: 66.19% | Peak VRAM: 3897.78 MB
Epoch 93/200 | Loss: 0.5511 | Val Acc: 67.18% | Peak VRAM: 3897.78 MB
Epoch 94/200 | Loss: 0.5457 | Val Acc: 67.57% | Peak VRAM: 3897.78 MB
Epoch 95/200 | Loss: 0.5457 | Val Acc: 68.91% | Peak VRAM: 3897.78 MB
Epoch 96/200 | Loss: 0.5378 | Val Acc: 67.68% | Peak VRAM: 3897.78 MB
Epoch 97/200 | Loss: 0.5351 | Val Acc: 67.79% | Peak VRAM: 3897.78 MB
Epoch 98/200 | Loss: 0.5368 | Val Acc: 68.81% | Peak VRAM: 3897.78 MB
Epoch 99/200 | Loss: 0.5334 | Val Acc: 66.62% | Peak VRAM: 3897.78 MB

[DEBUG] >>> PRUNING @ Epoch 100

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 100/200

============================== PDT Pruning Report: Epoch 100 ==============================
 [*] Pruned this step: 38702 units | VRAM: 4143.1MB -> 4143.1MB
 Group  1 |  233/ 256 |     9.0% | Hessian: 0.203550
 Group  2 |  233/ 256 |     9.0% | Hessian: 0.203550
 Group  3 |  233/ 256 |     9.0% | Hessian: 0.203550
 Group  4 |  509/ 512 |     0.6% | Hessian: 0.065406
 Group  5 |  509/ 512 |     0.6% | Hessian: 0.065406
 Group  6 |  509/ 512 |     0.6% | Hessian: 0.065406
 Group  7 |  509/ 512 |     0.6% | Hessian: 0.065406
 Group  8 |  509/ 512 |     0.6% | Hessian: 0.065406
 Group  9 |  509/ 512 |     0.6% | Hessian: 0.065406
 Group 10 |  509/ 512 |     0.6% | Hessian: 0.065406
 Group 11 |  509/ 512 |     0.6% | Hessian: 0.065406
 Group 12 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 13 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 14 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 15 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 16 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 17 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 18 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 19 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 20 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 21 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 22 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 23 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 24 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 25 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 26 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 27 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 28 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 29 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 30 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 31 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 32 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 33 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 34 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 35 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 36 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 37 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 38 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 39 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 40 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 41 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 42 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 43 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 44 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 45 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 46 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 47 |  189/1024 |    81.5% | Hessian: 0.006841
 Group 48 |  537/2048 |    73.8% | Hessian: 0.032046
 Group 49 |  537/2048 |    73.8% | Hessian: 0.032046
 Group 50 |  537/2048 |    73.8% | Hessian: 0.032046

[Scientific Metrics] 🟢 Size: 176.35MB | 🔵 Sparsity: 20.56% | 🟡 Speedup: 1.26x
=========================================================================================


[Scientific Metrics - Epoch 100]
 🟢 Model Size: 221.98 MB -> 176.35 MB
 🔵 Sparsity: 48.63 %
 🟡 Speedup: 1.26x
💾 Checkpoint saved: resnet152_pdt_ep100_sp48.63.pth
Epoch 100/200 | Loss: 0.8558 | Val Acc: 62.97% | Peak VRAM: 15871.99 MB
Epoch 101/200 | Loss: 0.7519 | Val Acc: 65.18% | Peak VRAM: 3896.78 MB
Epoch 102/200 | Loss: 0.7251 | Val Acc: 65.81% | Peak VRAM: 3896.78 MB
Epoch 103/200 | Loss: 0.6952 | Val Acc: 65.37% | Peak VRAM: 3896.78 MB
Epoch 104/200 | Loss: 0.6843 | Val Acc: 65.21% | Peak VRAM: 3896.78 MB
Epoch 105/200 | Loss: 0.6575 | Val Acc: 62.71% | Peak VRAM: 3896.78 MB
Epoch 106/200 | Loss: 0.6531 | Val Acc: 65.11% | Peak VRAM: 3896.78 MB
Epoch 107/200 | Loss: 0.6393 | Val Acc: 63.98% | Peak VRAM: 3896.78 MB
Epoch 108/200 | Loss: 0.6315 | Val Acc: 65.69% | Peak VRAM: 3896.78 MB
Epoch 109/200 | Loss: 0.6147 | Val Acc: 66.01% | Peak VRAM: 3896.78 MB
Epoch 110/200 | Loss: 0.6155 | Val Acc: 65.63% | Peak VRAM: 3896.78 MB
Epoch 111/200 | Loss: 0.6113 | Val Acc: 65.82% | Peak VRAM: 3896.78 MB
Epoch 112/200 | Loss: 0.6023 | Val Acc: 65.10% | Peak VRAM: 3896.78 MB
Epoch 113/200 | Loss: 0.6008 | Val Acc: 64.98% | Peak VRAM: 3896.78 MB
Epoch 114/200 | Loss: 0.5860 | Val Acc: 67.06% | Peak VRAM: 3896.78 MB
Epoch 115/200 | Loss: 0.5887 | Val Acc: 65.15% | Peak VRAM: 3896.78 MB
Epoch 116/200 | Loss: 0.5842 | Val Acc: 67.73% | Peak VRAM: 3896.78 MB
Epoch 117/200 | Loss: 0.5853 | Val Acc: 68.02% | Peak VRAM: 3896.78 MB
Epoch 118/200 | Loss: 0.5759 | Val Acc: 66.82% | Peak VRAM: 3896.78 MB
Epoch 119/200 | Loss: 0.5764 | Val Acc: 62.41% | Peak VRAM: 3896.78 MB

[DEBUG] >>> PRUNING @ Epoch 120

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 120/200

============================== PDT Pruning Report: Epoch 120 ==============================
 [*] Pruned this step: 23994 units | VRAM: 4142.3MB -> 4142.3MB
 Group  1 |  231/ 256 |     9.8% | Hessian: 0.106818
 Group  2 |  231/ 256 |     9.8% | Hessian: 0.106818
 Group  3 |  231/ 256 |     9.8% | Hessian: 0.106818
 Group  4 |  506/ 512 |     1.2% | Hessian: 0.103274
 Group  5 |  506/ 512 |     1.2% | Hessian: 0.103274
 Group  6 |  506/ 512 |     1.2% | Hessian: 0.103274
 Group  7 |  506/ 512 |     1.2% | Hessian: 0.103274
 Group  8 |  506/ 512 |     1.2% | Hessian: 0.103274
 Group  9 |  506/ 512 |     1.2% | Hessian: 0.103274
 Group 10 |  506/ 512 |     1.2% | Hessian: 0.103274
 Group 11 |  506/ 512 |     1.2% | Hessian: 0.103274
 Group 12 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 13 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 14 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 15 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 16 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 17 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 18 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 19 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 20 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 21 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 22 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 23 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 24 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 25 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 26 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 27 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 28 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 29 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 30 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 31 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 32 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 33 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 34 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 35 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 36 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 37 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 38 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 39 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 40 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 41 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 42 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 43 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 44 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 45 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 46 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 47 |   89/1024 |    91.3% | Hessian: 0.037798
 Group 48 |  293/2048 |    85.7% | Hessian: 0.038049
 Group 49 |  293/2048 |    85.7% | Hessian: 0.038049
 Group 50 |  293/2048 |    85.7% | Hessian: 0.038049

[Scientific Metrics] 🟢 Size: 170.25MB | 🔵 Sparsity: 23.30% | 🟡 Speedup: 1.30x
=========================================================================================


[Scientific Metrics - Epoch 120]
 🟢 Model Size: 221.98 MB -> 170.25 MB
 🔵 Sparsity: 54.81 %
 🟡 Speedup: 1.30x
💾 Checkpoint saved: resnet152_pdt_ep120_sp54.81.pth
Epoch 120/200 | Loss: 1.0502 | Val Acc: 63.37% | Peak VRAM: 15872.24 MB
Epoch 121/200 | Loss: 0.8675 | Val Acc: 62.24% | Peak VRAM: 3895.78 MB
Epoch 122/200 | Loss: 0.8139 | Val Acc: 64.17% | Peak VRAM: 3895.78 MB
Epoch 123/200 | Loss: 0.7828 | Val Acc: 63.29% | Peak VRAM: 3895.78 MB
Epoch 124/200 | Loss: 0.7583 | Val Acc: 64.50% | Peak VRAM: 3895.78 MB
Epoch 125/200 | Loss: 0.7379 | Val Acc: 65.33% | Peak VRAM: 3895.78 MB
Epoch 126/200 | Loss: 0.7230 | Val Acc: 66.45% | Peak VRAM: 3895.78 MB
Epoch 127/200 | Loss: 0.7083 | Val Acc: 66.28% | Peak VRAM: 3895.78 MB
Epoch 128/200 | Loss: 0.6900 | Val Acc: 66.33% | Peak VRAM: 3895.78 MB
Epoch 129/200 | Loss: 0.6861 | Val Acc: 65.01% | Peak VRAM: 3895.78 MB
Epoch 130/200 | Loss: 0.6648 | Val Acc: 65.21% | Peak VRAM: 3895.78 MB
Epoch 131/200 | Loss: 0.6691 | Val Acc: 65.44% | Peak VRAM: 3895.78 MB
Epoch 132/200 | Loss: 0.6575 | Val Acc: 66.08% | Peak VRAM: 3895.78 MB
Epoch 133/200 | Loss: 0.6539 | Val Acc: 65.92% | Peak VRAM: 3895.78 MB
Epoch 134/200 | Loss: 0.6445 | Val Acc: 67.25% | Peak VRAM: 3895.78 MB
Epoch 135/200 | Loss: 0.6390 | Val Acc: 67.77% | Peak VRAM: 3895.78 MB
Epoch 136/200 | Loss: 0.6426 | Val Acc: 66.72% | Peak VRAM: 3895.78 MB
Epoch 137/200 | Loss: 0.6322 | Val Acc: 67.15% | Peak VRAM: 3895.78 MB
Epoch 138/200 | Loss: 0.6301 | Val Acc: 64.71% | Peak VRAM: 3895.78 MB
Epoch 139/200 | Loss: 0.6247 | Val Acc: 66.88% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 140

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 140/200

============================== PDT Pruning Report: Epoch 140 ==============================
 [*] Pruned this step: 21332 units | VRAM: 4141.8MB -> 4141.8MB
 Group  1 |  230/ 256 |    10.2% | Hessian: 0.207268
 Group  2 |  230/ 256 |    10.2% | Hessian: 0.207268
 Group  3 |  230/ 256 |    10.2% | Hessian: 0.207268
 Group  4 |  496/ 512 |     3.1% | Hessian: 0.118978
 Group  5 |  496/ 512 |     3.1% | Hessian: 0.118978
 Group  6 |  496/ 512 |     3.1% | Hessian: 0.118978
 Group  7 |  496/ 512 |     3.1% | Hessian: 0.118978
 Group  8 |  496/ 512 |     3.1% | Hessian: 0.118978
 Group  9 |  496/ 512 |     3.1% | Hessian: 0.118978
 Group 10 |  496/ 512 |     3.1% | Hessian: 0.118978
 Group 11 |  496/ 512 |     3.1% | Hessian: 0.118978
 Group 12 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 13 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 14 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 15 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 16 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 17 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 18 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 19 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 20 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 21 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 22 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 23 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 24 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 25 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 26 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 27 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 28 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 29 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 30 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 31 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 32 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 33 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 34 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 35 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 36 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 37 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 38 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 39 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 40 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 41 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 42 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 43 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 44 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 45 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 46 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 47 |   10/1024 |    99.0% | Hessian: 0.006261
 Group 48 |  250/2048 |    87.8% | Hessian: 0.034469
 Group 49 |  250/2048 |    87.8% | Hessian: 0.034469
 Group 50 |  250/2048 |    87.8% | Hessian: 0.034469

[Scientific Metrics] 🟢 Size: 166.89MB | 🔵 Sparsity: 24.82% | 🟡 Speedup: 1.33x
=========================================================================================


[Scientific Metrics - Epoch 140]
 🟢 Model Size: 221.98 MB -> 166.89 MB
 🔵 Sparsity: 58.92 %
 🟡 Speedup: 1.33x
💾 Checkpoint saved: resnet152_pdt_ep140_sp58.92.pth
Epoch 140/200 | Loss: 2.1327 | Val Acc: 44.26% | Peak VRAM: 15871.24 MB
Epoch 141/200 | Loss: 1.5745 | Val Acc: 52.63% | Peak VRAM: 3895.78 MB
Epoch 142/200 | Loss: 1.4142 | Val Acc: 48.79% | Peak VRAM: 3895.78 MB
Epoch 143/200 | Loss: 1.3268 | Val Acc: 55.64% | Peak VRAM: 3895.78 MB
Epoch 144/200 | Loss: 1.2509 | Val Acc: 57.58% | Peak VRAM: 3895.78 MB
Epoch 145/200 | Loss: 1.1979 | Val Acc: 60.83% | Peak VRAM: 3895.78 MB
Epoch 146/200 | Loss: 1.1398 | Val Acc: 57.79% | Peak VRAM: 3895.78 MB
Epoch 147/200 | Loss: 1.1048 | Val Acc: 57.54% | Peak VRAM: 3895.78 MB
Epoch 148/200 | Loss: 1.0829 | Val Acc: 60.33% | Peak VRAM: 3895.78 MB
Epoch 149/200 | Loss: 1.0613 | Val Acc: 61.07% | Peak VRAM: 3895.78 MB
Epoch 150/200 | Loss: 1.0306 | Val Acc: 60.27% | Peak VRAM: 3895.78 MB
Epoch 151/200 | Loss: 1.0112 | Val Acc: 59.44% | Peak VRAM: 3895.78 MB
Epoch 152/200 | Loss: 0.9924 | Val Acc: 60.05% | Peak VRAM: 3895.78 MB
Epoch 153/200 | Loss: 0.9761 | Val Acc: 60.23% | Peak VRAM: 3895.78 MB
Epoch 154/200 | Loss: 0.9634 | Val Acc: 59.19% | Peak VRAM: 3895.78 MB
Epoch 155/200 | Loss: 0.9461 | Val Acc: 59.42% | Peak VRAM: 3895.78 MB
Epoch 156/200 | Loss: 0.9369 | Val Acc: 62.91% | Peak VRAM: 3895.78 MB
Epoch 157/200 | Loss: 0.9127 | Val Acc: 62.83% | Peak VRAM: 3895.78 MB
Epoch 158/200 | Loss: 0.9085 | Val Acc: 61.99% | Peak VRAM: 3895.78 MB
Epoch 159/200 | Loss: 0.8962 | Val Acc: 62.13% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 160

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 160/200

============================== PDT Pruning Report: Epoch 160 ==============================
 [*] Pruned this step: 8372 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  225/ 256 |    12.1% | Hessian: 0.101707
 Group  2 |  225/ 256 |    12.1% | Hessian: 0.101707
 Group  3 |  225/ 256 |    12.1% | Hessian: 0.101707
 Group  4 |  489/ 512 |     4.5% | Hessian: 0.091123
 Group  5 |  489/ 512 |     4.5% | Hessian: 0.091123
 Group  6 |  489/ 512 |     4.5% | Hessian: 0.091123
 Group  7 |  489/ 512 |     4.5% | Hessian: 0.091123
 Group  8 |  489/ 512 |     4.5% | Hessian: 0.091123
 Group  9 |  489/ 512 |     4.5% | Hessian: 0.091123
 Group 10 |  489/ 512 |     4.5% | Hessian: 0.091123
 Group 11 |  489/ 512 |     4.5% | Hessian: 0.091123
 Group 12 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 13 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 14 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 15 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 16 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 17 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 18 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 19 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 20 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 21 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 22 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 23 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 24 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 25 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 26 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 27 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 28 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 29 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 30 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 31 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 32 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 33 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 34 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 35 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 36 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 37 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 38 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 39 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 40 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 41 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 42 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 43 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 44 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 45 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 46 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 47 |    0/1024 |   100.0% | Hessian: 0.011404
 Group 48 |    0/2048 |   100.0% | Hessian: 0.003187
 Group 49 |    0/2048 |   100.0% | Hessian: 0.003187
 Group 50 |    0/2048 |   100.0% | Hessian: 0.003187

[Scientific Metrics] 🟢 Size: 164.48MB | 🔵 Sparsity: 25.90% | 🟡 Speedup: 1.35x
=========================================================================================


[Scientific Metrics - Epoch 160]
 🟢 Model Size: 221.98 MB -> 164.48 MB
 🔵 Sparsity: 60.49 %
 🟡 Speedup: 1.35x
💾 Checkpoint saved: resnet152_pdt_ep160_sp60.49.pth
Epoch 160/200 | Loss: 4.6107 | Val Acc: 1.00% | Peak VRAM: 15875.49 MB
Epoch 161/200 | Loss: 4.6103 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 162/200 | Loss: 4.6102 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 163/200 | Loss: 4.6100 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
