📝 Logging started: resnet152_pdt_20260218_130350.log
✅ CIFAR-100 Data loaded: Train(50000), Val/Test(10000)
Experimental Mode: N/A
Target Model: resnet152 | Dataset: cifar100

[Stage 1] Analyzing Residual Topology for resnet via PyTorch FX...

==================== Final Topology Groups ====================
 Group  1 | Channels:  256 | Layers: layer1.0.conv3 ... (2 layers)
 Group  2 | Channels:  256 | Layers: layer1.0.conv3 ... (3 layers)
 Group  3 | Channels:  256 | Layers: layer1.0.conv3 ... (4 layers)
 Group  4 | Channels:  512 | Layers: layer2.0.conv3 ... (2 layers)
 Group  5 | Channels:  512 | Layers: layer2.0.conv3 ... (3 layers)
 Group  6 | Channels:  512 | Layers: layer2.0.conv3 ... (4 layers)
 Group  7 | Channels:  512 | Layers: layer2.0.conv3 ... (5 layers)
 Group  8 | Channels:  512 | Layers: layer2.0.conv3 ... (6 layers)
 Group  9 | Channels:  512 | Layers: layer2.0.conv3 ... (7 layers)
 Group 10 | Channels:  512 | Layers: layer2.0.conv3 ... (8 layers)
 Group 11 | Channels:  512 | Layers: layer2.0.conv3 ... (9 layers)
 Group 12 | Channels: 1024 | Layers: layer3.0.conv3 ... (2 layers)
 Group 13 | Channels: 1024 | Layers: layer3.0.conv3 ... (3 layers)
 Group 14 | Channels: 1024 | Layers: layer3.0.conv3 ... (4 layers)
 Group 15 | Channels: 1024 | Layers: layer3.0.conv3 ... (5 layers)
 Group 16 | Channels: 1024 | Layers: layer3.0.conv3 ... (6 layers)
 Group 17 | Channels: 1024 | Layers: layer3.0.conv3 ... (7 layers)
 Group 18 | Channels: 1024 | Layers: layer3.0.conv3 ... (8 layers)
 Group 19 | Channels: 1024 | Layers: layer3.0.conv3 ... (9 layers)
 Group 20 | Channels: 1024 | Layers: layer3.0.conv3 ... (10 layers)
 Group 21 | Channels: 1024 | Layers: layer3.0.conv3 ... (11 layers)
 Group 22 | Channels: 1024 | Layers: layer3.0.conv3 ... (12 layers)
 Group 23 | Channels: 1024 | Layers: layer3.0.conv3 ... (13 layers)
 Group 24 | Channels: 1024 | Layers: layer3.0.conv3 ... (14 layers)
 Group 25 | Channels: 1024 | Layers: layer3.0.conv3 ... (15 layers)
 Group 26 | Channels: 1024 | Layers: layer3.0.conv3 ... (16 layers)
 Group 27 | Channels: 1024 | Layers: layer3.0.conv3 ... (17 layers)
 Group 28 | Channels: 1024 | Layers: layer3.0.conv3 ... (18 layers)
 Group 29 | Channels: 1024 | Layers: layer3.0.conv3 ... (19 layers)
 Group 30 | Channels: 1024 | Layers: layer3.0.conv3 ... (20 layers)
 Group 31 | Channels: 1024 | Layers: layer3.0.conv3 ... (21 layers)
 Group 32 | Channels: 1024 | Layers: layer3.0.conv3 ... (22 layers)
 Group 33 | Channels: 1024 | Layers: layer3.0.conv3 ... (23 layers)
 Group 34 | Channels: 1024 | Layers: layer3.0.conv3 ... (24 layers)
 Group 35 | Channels: 1024 | Layers: layer3.0.conv3 ... (25 layers)
 Group 36 | Channels: 1024 | Layers: layer3.0.conv3 ... (26 layers)
 Group 37 | Channels: 1024 | Layers: layer3.0.conv3 ... (27 layers)
 Group 38 | Channels: 1024 | Layers: layer3.0.conv3 ... (28 layers)
 Group 39 | Channels: 1024 | Layers: layer3.0.conv3 ... (29 layers)
 Group 40 | Channels: 1024 | Layers: layer3.0.conv3 ... (30 layers)
 Group 41 | Channels: 1024 | Layers: layer3.0.conv3 ... (31 layers)
 Group 42 | Channels: 1024 | Layers: layer3.0.conv3 ... (32 layers)
 Group 43 | Channels: 1024 | Layers: layer3.0.conv3 ... (33 layers)
 Group 44 | Channels: 1024 | Layers: layer3.0.conv3 ... (34 layers)
 Group 45 | Channels: 1024 | Layers: layer3.0.conv3 ... (35 layers)
 Group 46 | Channels: 1024 | Layers: layer3.0.conv3 ... (36 layers)
 Group 47 | Channels: 1024 | Layers: layer3.0.conv3 ... (37 layers)
 Group 48 | Channels: 2048 | Layers: layer4.0.conv3 ... (2 layers)
 Group 49 | Channels: 2048 | Layers: layer4.0.conv3 ... (3 layers)
 Group 50 | Channels: 2048 | Layers: layer4.0.conv3 ... (4 layers)
===============================================================
[*] Total 50 groups identified.


[Pruner Init] Identified 50 groups for pruning.
[*] Applied Min Survival Guarantee: 10.0%
[System] Initializing PDTPruner (Stable Version)

>>> Strategy: PDT | Total Epochs: 300
>>> Pruning starts at Epoch 40, every 10 epochs.
Epoch 1/300 | Loss: 4.4237 | Val Acc: 7.68% | Peak VRAM: 3895.78 MB
 Group 11 |  509/ 512 |     0.6% | Hessian: 0.042447
 Group 12 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 13 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 14 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 15 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 16 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 17 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 18 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 19 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 20 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 21 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 22 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 23 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 24 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 25 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 26 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 27 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 28 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 29 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 30 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 31 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 32 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 33 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 34 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 35 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 36 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 37 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 38 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 39 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 40 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 41 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 42 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 43 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 44 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 45 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 46 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 47 |  763/1024 |    25.5% | Hessian: 0.077048
 Group 48 | 1454/2048 |    29.0% | Hessian: 0.058143
 Group 49 | 1454/2048 |    29.0% | Hessian: 0.058143
 Group 50 | 1454/2048 |    29.0% | Hessian: 0.058143

[Scientific Metrics] 🟢 Size: 206.54MB | 🔵 Sparsity: 6.96% | 🟡 Speedup: 1.07x
=========================================================================================


[Scientific Metrics - Epoch 70]
 🟢 Model Size: 221.98 MB -> 206.54 MB
 🔵 Sparsity: 15.83 %
 🟡 Speedup: 1.07x
💾 Checkpoint saved: resnet152_pdt_ep70_sp15.83.pth
Epoch 70/300 | Loss: 0.5190 | Val Acc: 66.87% | Peak VRAM: 15871.99 MB
Epoch 71/300 | Loss: 0.5183 | Val Acc: 66.10% | Peak VRAM: 3896.78 MB
Epoch 72/300 | Loss: 0.5111 | Val Acc: 65.63% | Peak VRAM: 3896.78 MB
Epoch 73/300 | Loss: 0.5196 | Val Acc: 67.19% | Peak VRAM: 3896.78 MB
Epoch 74/300 | Loss: 0.5082 | Val Acc: 68.17% | Peak VRAM: 3896.78 MB
Epoch 75/300 | Loss: 0.5136 | Val Acc: 67.94% | Peak VRAM: 3896.78 MB
Epoch 76/300 | Loss: 0.5079 | Val Acc: 66.00% | Peak VRAM: 3896.78 MB
Epoch 77/300 | Loss: 0.5072 | Val Acc: 67.46% | Peak VRAM: 3896.78 MB
Epoch 78/300 | Loss: 0.5004 | Val Acc: 68.53% | Peak VRAM: 3896.78 MB
Epoch 79/300 | Loss: 0.5025 | Val Acc: 66.19% | Peak VRAM: 3896.78 MB

[DEBUG] >>> PRUNING @ Epoch 80

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 80/300

============================== PDT Pruning Report: Epoch 80 ==============================
 [*] Pruned this step: 1228 units | VRAM: 4142.3MB -> 4142.3MB
 Group  1 |  240/ 256 |     6.2% | Hessian: 0.115263
 Group  2 |  240/ 256 |     6.2% | Hessian: 0.115263
 Group  3 |  240/ 256 |     6.2% | Hessian: 0.115263
 Group  4 |  508/ 512 |     0.8% | Hessian: 0.057944
 Group  5 |  508/ 512 |     0.8% | Hessian: 0.057944
 Group  6 |  508/ 512 |     0.8% | Hessian: 0.057944
 Group  7 |  508/ 512 |     0.8% | Hessian: 0.057944
 Group  8 |  508/ 512 |     0.8% | Hessian: 0.057944
 Group  9 |  508/ 512 |     0.8% | Hessian: 0.057944
 Group 10 |  508/ 512 |     0.8% | Hessian: 0.057944
 Group 11 |  508/ 512 |     0.8% | Hessian: 0.057944
 Group 12 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 13 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 14 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 15 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 16 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 17 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 18 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 19 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 20 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 21 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 22 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 23 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 24 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 25 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 26 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 27 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 28 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 29 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 30 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 31 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 32 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 33 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 34 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 35 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 36 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 37 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 38 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 39 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 40 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 41 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 42 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 43 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 44 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 45 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 46 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 47 |  755/1024 |    26.3% | Hessian: 0.090371
 Group 48 | 1451/2048 |    29.2% | Hessian: 0.065111
 Group 49 | 1451/2048 |    29.2% | Hessian: 0.065111
 Group 50 | 1451/2048 |    29.2% | Hessian: 0.065111

[Scientific Metrics] 🟢 Size: 206.21MB | 🔵 Sparsity: 7.10% | 🟡 Speedup: 1.08x
=========================================================================================


[Scientific Metrics - Epoch 80]
 🟢 Model Size: 221.98 MB -> 206.21 MB
 🔵 Sparsity: 16.26 %
 🟡 Speedup: 1.08x
💾 Checkpoint saved: resnet152_pdt_ep80_sp16.26.pth
Epoch 80/300 | Loss: 0.5018 | Val Acc: 65.31% | Peak VRAM: 15872.24 MB
Epoch 81/300 | Loss: 0.4998 | Val Acc: 67.29% | Peak VRAM: 3895.78 MB
Epoch 82/300 | Loss: 0.4993 | Val Acc: 68.68% | Peak VRAM: 3895.78 MB
Epoch 83/300 | Loss: 0.5005 | Val Acc: 65.09% | Peak VRAM: 3895.78 MB
Epoch 84/300 | Loss: 0.4927 | Val Acc: 67.33% | Peak VRAM: 3895.78 MB
Epoch 85/300 | Loss: 0.4994 | Val Acc: 66.97% | Peak VRAM: 3895.78 MB
Epoch 86/300 | Loss: 0.4981 | Val Acc: 67.01% | Peak VRAM: 3895.78 MB
Epoch 87/300 | Loss: 0.4959 | Val Acc: 66.99% | Peak VRAM: 3895.78 MB
Epoch 88/300 | Loss: 0.4928 | Val Acc: 65.59% | Peak VRAM: 3895.78 MB
Epoch 89/300 | Loss: 0.4904 | Val Acc: 67.64% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 90

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 90/300

============================== PDT Pruning Report: Epoch 90 ==============================
 [*] Pruned this step: 12146 units | VRAM: 4141.8MB -> 4141.8MB
 Group  1 |  239/ 256 |     6.6% | Hessian: 0.125796
 Group  2 |  239/ 256 |     6.6% | Hessian: 0.125796
 Group  3 |  239/ 256 |     6.6% | Hessian: 0.125796
 Group  4 |  504/ 512 |     1.6% | Hessian: 0.070291
 Group  5 |  504/ 512 |     1.6% | Hessian: 0.070291
 Group  6 |  504/ 512 |     1.6% | Hessian: 0.070291
 Group  7 |  504/ 512 |     1.6% | Hessian: 0.070291
 Group  8 |  504/ 512 |     1.6% | Hessian: 0.070291
 Group  9 |  504/ 512 |     1.6% | Hessian: 0.070291
 Group 10 |  504/ 512 |     1.6% | Hessian: 0.070291
 Group 11 |  504/ 512 |     1.6% | Hessian: 0.070291
 Group 12 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 13 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 14 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 15 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 16 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 17 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 18 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 19 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 20 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 21 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 22 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 23 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 24 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 25 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 26 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 27 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 28 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 29 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 30 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 31 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 32 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 33 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 34 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 35 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 36 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 37 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 38 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 39 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 40 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 41 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 42 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 43 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 44 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 45 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 46 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 47 |  685/1024 |    33.1% | Hessian: 0.073216
 Group 48 | 1434/2048 |    30.0% | Hessian: 0.047461
 Group 49 | 1434/2048 |    30.0% | Hessian: 0.047461
 Group 50 | 1434/2048 |    30.0% | Hessian: 0.047461

[Scientific Metrics] 🟢 Size: 203.45MB | 🔵 Sparsity: 8.35% | 🟡 Speedup: 1.09x
=========================================================================================


[Scientific Metrics - Epoch 90]
 🟢 Model Size: 221.98 MB -> 203.45 MB
 🔵 Sparsity: 19.77 %
 🟡 Speedup: 1.09x
💾 Checkpoint saved: resnet152_pdt_ep90_sp19.77.pth
Epoch 90/300 | Loss: 0.5169 | Val Acc: 65.81% | Peak VRAM: 15871.24 MB
Epoch 91/300 | Loss: 0.5084 | Val Acc: 67.50% | Peak VRAM: 3895.78 MB
Epoch 92/300 | Loss: 0.5100 | Val Acc: 65.87% | Peak VRAM: 3895.78 MB
Epoch 93/300 | Loss: 0.5042 | Val Acc: 66.91% | Peak VRAM: 3895.78 MB
Epoch 94/300 | Loss: 0.5026 | Val Acc: 66.64% | Peak VRAM: 3895.78 MB
Epoch 95/300 | Loss: 0.4939 | Val Acc: 68.75% | Peak VRAM: 3895.78 MB
Epoch 96/300 | Loss: 0.4989 | Val Acc: 65.35% | Peak VRAM: 3895.78 MB
Epoch 97/300 | Loss: 0.4914 | Val Acc: 66.65% | Peak VRAM: 3895.78 MB
Epoch 98/300 | Loss: 0.4932 | Val Acc: 67.64% | Peak VRAM: 3895.78 MB
Epoch 99/300 | Loss: 0.4939 | Val Acc: 67.53% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 100

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 100/300

============================== PDT Pruning Report: Epoch 100 ==============================
 [*] Pruned this step: 1520 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  235/ 256 |     8.2% | Hessian: 0.104681
 Group  2 |  235/ 256 |     8.2% | Hessian: 0.104681
 Group  3 |  235/ 256 |     8.2% | Hessian: 0.104681
 Group  4 |  498/ 512 |     2.7% | Hessian: 0.077541
 Group  5 |  498/ 512 |     2.7% | Hessian: 0.077541
 Group  6 |  498/ 512 |     2.7% | Hessian: 0.077541
 Group  7 |  498/ 512 |     2.7% | Hessian: 0.077541
 Group  8 |  498/ 512 |     2.7% | Hessian: 0.077541
 Group  9 |  498/ 512 |     2.7% | Hessian: 0.077541
 Group 10 |  498/ 512 |     2.7% | Hessian: 0.077541
 Group 11 |  498/ 512 |     2.7% | Hessian: 0.077541
 Group 12 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 13 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 14 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 15 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 16 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 17 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 18 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 19 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 20 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 21 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 22 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 23 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 24 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 25 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 26 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 27 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 28 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 29 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 30 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 31 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 32 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 33 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 34 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 35 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 36 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 37 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 38 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 39 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 40 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 41 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 42 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 43 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 44 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 45 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 46 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 47 |  656/1024 |    35.9% | Hessian: 0.007413
 Group 48 | 1429/2048 |    30.2% | Hessian: 0.068862
 Group 49 | 1429/2048 |    30.2% | Hessian: 0.068862
 Group 50 | 1429/2048 |    30.2% | Hessian: 0.068862

[Scientific Metrics] 🟢 Size: 202.92MB | 🔵 Sparsity: 8.58% | 🟡 Speedup: 1.09x
=========================================================================================


[Scientific Metrics - Epoch 100]
 🟢 Model Size: 221.98 MB -> 202.92 MB
 🔵 Sparsity: 20.41 %
 🟡 Speedup: 1.09x
💾 Checkpoint saved: resnet152_pdt_ep100_sp20.41.pth
Epoch 100/300 | Loss: 0.4867 | Val Acc: 68.50% | Peak VRAM: 15875.49 MB
Epoch 101/300 | Loss: 0.4951 | Val Acc: 66.69% | Peak VRAM: 3895.78 MB
Epoch 102/300 | Loss: 0.4928 | Val Acc: 66.50% | Peak VRAM: 3895.78 MB
Epoch 103/300 | Loss: 0.4888 | Val Acc: 66.51% | Peak VRAM: 3895.78 MB
Epoch 104/300 | Loss: 0.4882 | Val Acc: 68.04% | Peak VRAM: 3895.78 MB
Epoch 105/300 | Loss: 0.4843 | Val Acc: 66.40% | Peak VRAM: 3895.78 MB
Epoch 106/300 | Loss: 0.4814 | Val Acc: 67.75% | Peak VRAM: 3895.78 MB
Epoch 107/300 | Loss: 0.4884 | Val Acc: 67.54% | Peak VRAM: 3895.78 MB
Epoch 108/300 | Loss: 0.4817 | Val Acc: 66.83% | Peak VRAM: 3895.78 MB
Epoch 109/300 | Loss: 0.4829 | Val Acc: 66.15% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 110

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 110/300

============================== PDT Pruning Report: Epoch 110 ==============================
 [*] Pruned this step: 9462 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  230/ 256 |    10.2% | Hessian: 0.115789
 Group  2 |  230/ 256 |    10.2% | Hessian: 0.115789
 Group  3 |  230/ 256 |    10.2% | Hessian: 0.115789
 Group  4 |  496/ 512 |     3.1% | Hessian: 0.067003
 Group  5 |  496/ 512 |     3.1% | Hessian: 0.067003
 Group  6 |  496/ 512 |     3.1% | Hessian: 0.067003
 Group  7 |  496/ 512 |     3.1% | Hessian: 0.067003
 Group  8 |  496/ 512 |     3.1% | Hessian: 0.067003
 Group  9 |  496/ 512 |     3.1% | Hessian: 0.067003
 Group 10 |  496/ 512 |     3.1% | Hessian: 0.067003
 Group 11 |  496/ 512 |     3.1% | Hessian: 0.067003
 Group 12 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 13 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 14 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 15 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 16 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 17 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 18 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 19 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 20 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 21 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 22 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 23 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 24 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 25 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 26 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 27 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 28 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 29 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 30 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 31 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 32 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 33 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 34 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 35 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 36 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 37 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 38 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 39 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 40 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 41 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 42 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 43 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 44 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 45 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 46 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 47 |  602/1024 |    41.2% | Hessian: 0.014413
 Group 48 | 1305/2048 |    36.3% | Hessian: 0.040403
 Group 49 | 1305/2048 |    36.3% | Hessian: 0.040403
 Group 50 | 1305/2048 |    36.3% | Hessian: 0.040403

[Scientific Metrics] 🟢 Size: 199.71MB | 🔵 Sparsity: 10.03% | 🟡 Speedup: 1.11x
=========================================================================================


[Scientific Metrics - Epoch 110]
 🟢 Model Size: 221.98 MB -> 199.71 MB
 🔵 Sparsity: 23.72 %
 🟡 Speedup: 1.11x
💾 Checkpoint saved: resnet152_pdt_ep110_sp23.72.pth
Epoch 110/300 | Loss: 0.5046 | Val Acc: 65.64% | Peak VRAM: 15875.49 MB
Epoch 111/300 | Loss: 0.5039 | Val Acc: 67.44% | Peak VRAM: 3895.78 MB
Epoch 112/300 | Loss: 0.5015 | Val Acc: 66.01% | Peak VRAM: 3895.78 MB
Epoch 113/300 | Loss: 0.4963 | Val Acc: 66.09% | Peak VRAM: 3895.78 MB
Epoch 114/300 | Loss: 0.4986 | Val Acc: 66.86% | Peak VRAM: 3895.78 MB
Epoch 115/300 | Loss: 0.4961 | Val Acc: 68.26% | Peak VRAM: 3895.78 MB
Epoch 116/300 | Loss: 0.4885 | Val Acc: 65.33% | Peak VRAM: 3895.78 MB
Epoch 117/300 | Loss: 0.4864 | Val Acc: 66.29% | Peak VRAM: 3895.78 MB
Epoch 118/300 | Loss: 0.4857 | Val Acc: 67.75% | Peak VRAM: 3895.78 MB
Epoch 119/300 | Loss: 0.4845 | Val Acc: 67.60% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 120

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 120/300

============================== PDT Pruning Report: Epoch 120 ==============================
 [*] Pruned this step: 1286 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  228/ 256 |    10.9% | Hessian: 0.105769
 Group  2 |  228/ 256 |    10.9% | Hessian: 0.105769
 Group  3 |  228/ 256 |    10.9% | Hessian: 0.105769
 Group  4 |  490/ 512 |     4.3% | Hessian: 0.056506
 Group  5 |  490/ 512 |     4.3% | Hessian: 0.056506
 Group  6 |  490/ 512 |     4.3% | Hessian: 0.056506
