📝 Logging started: resnet152_pdt_20260219_154531.log
✅ CIFAR-100 Data loaded: Train(50000), Val/Test(10000)
Experimental Mode: N/A
Target Model: resnet152 | Dataset: cifar100

[Stage 1] Analyzing Residual Topology for resnet via PyTorch FX...

==================== Final Topology Groups ====================
 Group  1 | Channels:  256 | Layers: layer1.0.conv3 ... (2 layers)
 Group  2 | Channels:  256 | Layers: layer1.0.conv3 ... (3 layers)
 Group  3 | Channels:  256 | Layers: layer1.0.conv3 ... (4 layers)
 Group  4 | Channels:  512 | Layers: layer2.0.conv3 ... (2 layers)
 Group  5 | Channels:  512 | Layers: layer2.0.conv3 ... (3 layers)
 Group  6 | Channels:  512 | Layers: layer2.0.conv3 ... (4 layers)
 Group  7 | Channels:  512 | Layers: layer2.0.conv3 ... (5 layers)
 Group  8 | Channels:  512 | Layers: layer2.0.conv3 ... (6 layers)
 Group  9 | Channels:  512 | Layers: layer2.0.conv3 ... (7 layers)
 Group 10 | Channels:  512 | Layers: layer2.0.conv3 ... (8 layers)
 Group 11 | Channels:  512 | Layers: layer2.0.conv3 ... (9 layers)
 Group 12 | Channels: 1024 | Layers: layer3.0.conv3 ... (2 layers)
 Group 13 | Channels: 1024 | Layers: layer3.0.conv3 ... (3 layers)
 Group 14 | Channels: 1024 | Layers: layer3.0.conv3 ... (4 layers)
 Group 15 | Channels: 1024 | Layers: layer3.0.conv3 ... (5 layers)
 Group 16 | Channels: 1024 | Layers: layer3.0.conv3 ... (6 layers)
 Group 17 | Channels: 1024 | Layers: layer3.0.conv3 ... (7 layers)
 Group 18 | Channels: 1024 | Layers: layer3.0.conv3 ... (8 layers)
 Group 19 | Channels: 1024 | Layers: layer3.0.conv3 ... (9 layers)
 Group 20 | Channels: 1024 | Layers: layer3.0.conv3 ... (10 layers)
 Group 21 | Channels: 1024 | Layers: layer3.0.conv3 ... (11 layers)
 Group 22 | Channels: 1024 | Layers: layer3.0.conv3 ... (12 layers)
 Group 23 | Channels: 1024 | Layers: layer3.0.conv3 ... (13 layers)
 Group 24 | Channels: 1024 | Layers: layer3.0.conv3 ... (14 layers)
 Group 25 | Channels: 1024 | Layers: layer3.0.conv3 ... (15 layers)
 Group 26 | Channels: 1024 | Layers: layer3.0.conv3 ... (16 layers)
 Group 27 | Channels: 1024 | Layers: layer3.0.conv3 ... (17 layers)
 Group 28 | Channels: 1024 | Layers: layer3.0.conv3 ... (18 layers)
 Group 29 | Channels: 1024 | Layers: layer3.0.conv3 ... (19 layers)
 Group 30 | Channels: 1024 | Layers: layer3.0.conv3 ... (20 layers)
 Group 31 | Channels: 1024 | Layers: layer3.0.conv3 ... (21 layers)
 Group 32 | Channels: 1024 | Layers: layer3.0.conv3 ... (22 layers)
 Group 33 | Channels: 1024 | Layers: layer3.0.conv3 ... (23 layers)
 Group 34 | Channels: 1024 | Layers: layer3.0.conv3 ... (24 layers)
 Group 35 | Channels: 1024 | Layers: layer3.0.conv3 ... (25 layers)
 Group 36 | Channels: 1024 | Layers: layer3.0.conv3 ... (26 layers)
 Group 37 | Channels: 1024 | Layers: layer3.0.conv3 ... (27 layers)
 Group 38 | Channels: 1024 | Layers: layer3.0.conv3 ... (28 layers)
 Group 39 | Channels: 1024 | Layers: layer3.0.conv3 ... (29 layers)
 Group 40 | Channels: 1024 | Layers: layer3.0.conv3 ... (30 layers)
 Group 41 | Channels: 1024 | Layers: layer3.0.conv3 ... (31 layers)
 Group 42 | Channels: 1024 | Layers: layer3.0.conv3 ... (32 layers)
 Group 43 | Channels: 1024 | Layers: layer3.0.conv3 ... (33 layers)
 Group 44 | Channels: 1024 | Layers: layer3.0.conv3 ... (34 layers)
 Group 45 | Channels: 1024 | Layers: layer3.0.conv3 ... (35 layers)
 Group 46 | Channels: 1024 | Layers: layer3.0.conv3 ... (36 layers)
 Group 47 | Channels: 1024 | Layers: layer3.0.conv3 ... (37 layers)
 Group 48 | Channels: 2048 | Layers: layer4.0.conv3 ... (2 layers)
 Group 49 | Channels: 2048 | Layers: layer4.0.conv3 ... (3 layers)
 Group 50 | Channels: 2048 | Layers: layer4.0.conv3 ... (4 layers)
===============================================================
[*] Total 50 groups identified.


[Pruner Init] Identified 50 groups for pruning.
[*] Applied Min Survival Guarantee: 10.0%
[System] Initializing PDTPruner (Stable Version)

>>> Strategy: PDT | Total Epochs: 200
>>> Pruning starts at Epoch 40, every 20 epochs.
Epoch 1/200 | Loss: 4.3967 | Val Acc: 8.23% | Peak VRAM: 3895.78 MB
[Scientific Metrics] 🟢 Size: 189.13MB | 🔵 Sparsity: 14.80% | 🟡 Speedup: 1.17x
=========================================================================================


[Scientific Metrics - Epoch 80]
 🟢 Model Size: 221.98 MB -> 189.13 MB
 🔵 Sparsity: 38.08 %
 🟡 Speedup: 1.17x
💾 Checkpoint saved: resnet152_pdt_ep80_sp38.08.pth
Epoch 80/200 | Loss: 0.6923 | Val Acc: 64.64% | Peak VRAM: 15872.99 MB
Epoch 81/200 | Loss: 0.6490 | Val Acc: 65.61% | Peak VRAM: 3897.78 MB
Epoch 82/200 | Loss: 0.6306 | Val Acc: 63.23% | Peak VRAM: 3897.78 MB
Epoch 83/200 | Loss: 0.6147 | Val Acc: 65.65% | Peak VRAM: 3897.78 MB
Epoch 84/200 | Loss: 0.6144 | Val Acc: 66.73% | Peak VRAM: 3897.78 MB
Epoch 85/200 | Loss: 0.6042 | Val Acc: 65.88% | Peak VRAM: 3897.78 MB
Epoch 86/200 | Loss: 0.5941 | Val Acc: 66.56% | Peak VRAM: 3897.78 MB
Epoch 87/200 | Loss: 0.5844 | Val Acc: 66.87% | Peak VRAM: 3897.78 MB
Epoch 88/200 | Loss: 0.5751 | Val Acc: 66.46% | Peak VRAM: 3897.78 MB
Epoch 89/200 | Loss: 0.5784 | Val Acc: 67.66% | Peak VRAM: 3897.78 MB
Epoch 90/200 | Loss: 0.5669 | Val Acc: 67.12% | Peak VRAM: 3897.78 MB
Epoch 91/200 | Loss: 0.5606 | Val Acc: 67.60% | Peak VRAM: 3897.78 MB
Epoch 92/200 | Loss: 0.5672 | Val Acc: 66.80% | Peak VRAM: 3897.78 MB
Epoch 93/200 | Loss: 0.5553 | Val Acc: 67.45% | Peak VRAM: 3897.78 MB
Epoch 94/200 | Loss: 0.5563 | Val Acc: 66.28% | Peak VRAM: 3897.78 MB
Epoch 95/200 | Loss: 0.5637 | Val Acc: 67.69% | Peak VRAM: 3897.78 MB
Epoch 96/200 | Loss: 0.5484 | Val Acc: 66.56% | Peak VRAM: 3897.78 MB
Epoch 97/200 | Loss: 0.5436 | Val Acc: 65.58% | Peak VRAM: 3897.78 MB
Epoch 98/200 | Loss: 0.5406 | Val Acc: 65.29% | Peak VRAM: 3897.78 MB
Epoch 99/200 | Loss: 0.5468 | Val Acc: 66.90% | Peak VRAM: 3897.78 MB

[DEBUG] >>> PRUNING @ Epoch 100

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 100/200

============================== PDT Pruning Report: Epoch 100 ==============================
 [*] Pruned this step: 28799 units | VRAM: 4144.1MB -> 4144.1MB
 Group  1 |  252/ 256 |     1.6% | Hessian: 0.095643
 Group  2 |  252/ 256 |     1.6% | Hessian: 0.095643
 Group  3 |  252/ 256 |     1.6% | Hessian: 0.095643
 Group  4 |  476/ 512 |     7.0% | Hessian: 0.028672
 Group  5 |  476/ 512 |     7.0% | Hessian: 0.028672
 Group  6 |  476/ 512 |     7.0% | Hessian: 0.028672
 Group  7 |  476/ 512 |     7.0% | Hessian: 0.028672
 Group  8 |  476/ 512 |     7.0% | Hessian: 0.028672
 Group  9 |  476/ 512 |     7.0% | Hessian: 0.028672
 Group 10 |  476/ 512 |     7.0% | Hessian: 0.028672
 Group 11 |  476/ 512 |     7.0% | Hessian: 0.028672
 Group 12 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 13 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 14 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 15 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 16 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 17 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 18 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 19 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 20 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 21 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 22 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 23 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 24 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 25 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 26 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 27 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 28 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 29 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 30 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 31 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 32 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 33 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 34 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 35 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 36 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 37 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 38 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 39 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 40 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 41 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 42 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 43 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 44 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 45 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 46 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 47 |  203/1024 |    80.2% | Hessian: 0.016502
 Group 48 | 1182/2048 |    42.3% | Hessian: 0.047847
 Group 49 | 1182/2048 |    42.3% | Hessian: 0.047847
 Group 50 | 1182/2048 |    42.3% | Hessian: 0.047847

[Scientific Metrics] 🟢 Size: 183.02MB | 🔵 Sparsity: 17.55% | 🟡 Speedup: 1.21x
=========================================================================================


[Scientific Metrics - Epoch 100]
 🟢 Model Size: 221.98 MB -> 183.02 MB
 🔵 Sparsity: 44.74 %
 🟡 Speedup: 1.21x
💾 Checkpoint saved: resnet152_pdt_ep100_sp44.74.pth
Epoch 100/200 | Loss: 0.7340 | Val Acc: 64.00% | Peak VRAM: 15872.99 MB
Epoch 101/200 | Loss: 0.6736 | Val Acc: 65.98% | Peak VRAM: 3896.78 MB
Epoch 102/200 | Loss: 0.6503 | Val Acc: 65.24% | Peak VRAM: 3896.78 MB
Epoch 103/200 | Loss: 0.6352 | Val Acc: 64.61% | Peak VRAM: 3896.78 MB
Epoch 104/200 | Loss: 0.6330 | Val Acc: 64.67% | Peak VRAM: 3896.78 MB
Epoch 105/200 | Loss: 0.6193 | Val Acc: 62.77% | Peak VRAM: 3896.78 MB
Epoch 106/200 | Loss: 0.6174 | Val Acc: 65.97% | Peak VRAM: 3896.78 MB
Epoch 107/200 | Loss: 0.6107 | Val Acc: 65.16% | Peak VRAM: 3896.78 MB
Epoch 108/200 | Loss: 0.5967 | Val Acc: 67.32% | Peak VRAM: 3896.78 MB
Epoch 109/200 | Loss: 0.5956 | Val Acc: 65.76% | Peak VRAM: 3896.78 MB
Epoch 110/200 | Loss: 0.5902 | Val Acc: 67.84% | Peak VRAM: 3896.78 MB
Epoch 111/200 | Loss: 0.5819 | Val Acc: 66.24% | Peak VRAM: 3896.78 MB
Epoch 112/200 | Loss: 0.5786 | Val Acc: 67.20% | Peak VRAM: 3896.78 MB
Epoch 113/200 | Loss: 0.5779 | Val Acc: 68.55% | Peak VRAM: 3896.78 MB
Epoch 114/200 | Loss: 0.5756 | Val Acc: 66.18% | Peak VRAM: 3896.78 MB
Epoch 115/200 | Loss: 0.5642 | Val Acc: 66.98% | Peak VRAM: 3896.78 MB
Epoch 116/200 | Loss: 0.5682 | Val Acc: 67.12% | Peak VRAM: 3896.78 MB
Epoch 117/200 | Loss: 0.5642 | Val Acc: 65.93% | Peak VRAM: 3896.78 MB
Epoch 118/200 | Loss: 0.5625 | Val Acc: 65.84% | Peak VRAM: 3896.78 MB
Epoch 119/200 | Loss: 0.5588 | Val Acc: 66.14% | Peak VRAM: 3896.78 MB

[DEBUG] >>> PRUNING @ Epoch 120

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 120/200

============================== PDT Pruning Report: Epoch 120 ==============================
 [*] Pruned this step: 23213 units | VRAM: 4144.1MB -> 4144.1MB
 Group  1 |  244/ 256 |     4.7% | Hessian: 0.127897
 Group  2 |  244/ 256 |     4.7% | Hessian: 0.127897
 Group  3 |  244/ 256 |     4.7% | Hessian: 0.127897
 Group  4 |  452/ 512 |    11.7% | Hessian: 0.043403
 Group  5 |  452/ 512 |    11.7% | Hessian: 0.043403
 Group  6 |  452/ 512 |    11.7% | Hessian: 0.043403
 Group  7 |  452/ 512 |    11.7% | Hessian: 0.043403
 Group  8 |  452/ 512 |    11.7% | Hessian: 0.043403
 Group  9 |  452/ 512 |    11.7% | Hessian: 0.043403
 Group 10 |  452/ 512 |    11.7% | Hessian: 0.043403
 Group 11 |  452/ 512 |    11.7% | Hessian: 0.043403
 Group 12 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 13 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 14 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 15 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 16 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 17 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 18 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 19 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 20 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 21 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 22 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 23 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 24 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 25 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 26 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 27 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 28 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 29 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 30 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 31 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 32 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 33 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 34 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 35 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 36 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 37 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 38 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 39 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 40 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 41 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 42 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 43 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 44 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 45 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 46 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 47 |  115/1024 |    88.8% | Hessian: 0.048939
 Group 48 |  400/2048 |    80.5% | Hessian: 0.024135
 Group 49 |  400/2048 |    80.5% | Hessian: 0.024135
 Group 50 |  400/2048 |    80.5% | Hessian: 0.024135

[Scientific Metrics] 🟢 Size: 172.06MB | 🔵 Sparsity: 22.49% | 🟡 Speedup: 1.29x
=========================================================================================


[Scientific Metrics - Epoch 120]
 🟢 Model Size: 221.98 MB -> 172.06 MB
 🔵 Sparsity: 53.31 %
 🟡 Speedup: 1.29x
💾 Checkpoint saved: resnet152_pdt_ep120_sp53.31.pth
Epoch 120/200 | Loss: 0.9928 | Val Acc: 62.44% | Peak VRAM: 15872.99 MB
Epoch 121/200 | Loss: 0.8371 | Val Acc: 64.83% | Peak VRAM: 3895.78 MB
Epoch 122/200 | Loss: 0.7796 | Val Acc: 63.38% | Peak VRAM: 3895.78 MB
Epoch 123/200 | Loss: 0.7483 | Val Acc: 65.33% | Peak VRAM: 3895.78 MB
Epoch 124/200 | Loss: 0.7229 | Val Acc: 66.40% | Peak VRAM: 3895.78 MB
Epoch 125/200 | Loss: 0.7149 | Val Acc: 62.63% | Peak VRAM: 3895.78 MB
Epoch 126/200 | Loss: 0.6949 | Val Acc: 65.21% | Peak VRAM: 3895.78 MB
Epoch 127/200 | Loss: 0.6831 | Val Acc: 65.55% | Peak VRAM: 3895.78 MB
Epoch 128/200 | Loss: 0.6687 | Val Acc: 66.12% | Peak VRAM: 3895.78 MB
Epoch 129/200 | Loss: 0.6672 | Val Acc: 67.31% | Peak VRAM: 3895.78 MB
Epoch 130/200 | Loss: 0.6519 | Val Acc: 66.47% | Peak VRAM: 3895.78 MB
Epoch 131/200 | Loss: 0.6448 | Val Acc: 65.07% | Peak VRAM: 3895.78 MB
Epoch 132/200 | Loss: 0.6394 | Val Acc: 66.27% | Peak VRAM: 3895.78 MB
Epoch 133/200 | Loss: 0.6327 | Val Acc: 67.02% | Peak VRAM: 3895.78 MB
Epoch 134/200 | Loss: 0.6314 | Val Acc: 67.64% | Peak VRAM: 3895.78 MB
Epoch 135/200 | Loss: 0.6232 | Val Acc: 67.13% | Peak VRAM: 3895.78 MB
Epoch 136/200 | Loss: 0.6218 | Val Acc: 63.20% | Peak VRAM: 3895.78 MB
Epoch 137/200 | Loss: 0.6133 | Val Acc: 64.01% | Peak VRAM: 3895.78 MB
Epoch 138/200 | Loss: 0.6077 | Val Acc: 67.00% | Peak VRAM: 3895.78 MB
Epoch 139/200 | Loss: 0.6082 | Val Acc: 67.07% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 140

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 140/200

============================== PDT Pruning Report: Epoch 140 ==============================
 [*] Pruned this step: 18707 units | VRAM: 4140.6MB -> 4140.6MB
 Group  1 |  241/ 256 |     5.9% | Hessian: 0.057250
 Group  2 |  241/ 256 |     5.9% | Hessian: 0.057250
 Group  3 |  241/ 256 |     5.9% | Hessian: 0.057250
 Group  4 |  427/ 512 |    16.6% | Hessian: 0.045959
 Group  5 |  427/ 512 |    16.6% | Hessian: 0.045959
 Group  6 |  427/ 512 |    16.6% | Hessian: 0.045959
 Group  7 |  427/ 512 |    16.6% | Hessian: 0.045959
 Group  8 |  427/ 512 |    16.6% | Hessian: 0.045959
 Group  9 |  427/ 512 |    16.6% | Hessian: 0.045959
 Group 10 |  427/ 512 |    16.6% | Hessian: 0.045959
 Group 11 |  427/ 512 |    16.6% | Hessian: 0.045959
 Group 12 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 13 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 14 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 15 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 16 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 17 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 18 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 19 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 20 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 21 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 22 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 23 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 24 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 25 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 26 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 27 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 28 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 29 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 30 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 31 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 32 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 33 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 34 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 35 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 36 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 37 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 38 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 39 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 40 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 41 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 42 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 43 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 44 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 45 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 46 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 47 |   37/1024 |    96.4% | Hessian: 0.007378
 Group 48 |  152/2048 |    92.6% | Hessian: 0.025597
 Group 49 |  152/2048 |    92.6% | Hessian: 0.025597
 Group 50 |  152/2048 |    92.6% | Hessian: 0.025597

[Scientific Metrics] 🟢 Size: 166.72MB | 🔵 Sparsity: 24.89% | 🟡 Speedup: 1.33x
=========================================================================================


[Scientific Metrics - Epoch 140]
 🟢 Model Size: 221.98 MB -> 166.72 MB
 🔵 Sparsity: 58.52 %
 🟡 Speedup: 1.33x
💾 Checkpoint saved: resnet152_pdt_ep140_sp58.52.pth
Epoch 140/200 | Loss: 1.6185 | Val Acc: 56.43% | Peak VRAM: 15869.49 MB
Epoch 141/200 | Loss: 1.2262 | Val Acc: 56.61% | Peak VRAM: 3895.78 MB
Epoch 142/200 | Loss: 1.1082 | Val Acc: 61.68% | Peak VRAM: 3895.78 MB
Epoch 143/200 | Loss: 1.0250 | Val Acc: 61.39% | Peak VRAM: 3895.78 MB
Epoch 144/200 | Loss: 0.9786 | Val Acc: 60.86% | Peak VRAM: 3895.78 MB
Epoch 145/200 | Loss: 0.9346 | Val Acc: 62.63% | Peak VRAM: 3895.78 MB
Epoch 146/200 | Loss: 0.9077 | Val Acc: 63.95% | Peak VRAM: 3895.78 MB
Epoch 147/200 | Loss: 0.8807 | Val Acc: 63.48% | Peak VRAM: 3895.78 MB
Epoch 148/200 | Loss: 0.8561 | Val Acc: 62.63% | Peak VRAM: 3895.78 MB
Epoch 149/200 | Loss: 0.8437 | Val Acc: 64.34% | Peak VRAM: 3895.78 MB
Epoch 150/200 | Loss: 0.8293 | Val Acc: 63.03% | Peak VRAM: 3895.78 MB
Epoch 151/200 | Loss: 0.8138 | Val Acc: 65.58% | Peak VRAM: 3895.78 MB
Epoch 152/200 | Loss: 0.8049 | Val Acc: 65.00% | Peak VRAM: 3895.78 MB
Epoch 153/200 | Loss: 0.7887 | Val Acc: 65.53% | Peak VRAM: 3895.78 MB
Epoch 154/200 | Loss: 0.7886 | Val Acc: 65.58% | Peak VRAM: 3895.78 MB
Epoch 155/200 | Loss: 0.7750 | Val Acc: 66.00% | Peak VRAM: 3895.78 MB
Epoch 156/200 | Loss: 0.7650 | Val Acc: 64.85% | Peak VRAM: 3895.78 MB
Epoch 157/200 | Loss: 0.7598 | Val Acc: 64.79% | Peak VRAM: 3895.78 MB
Epoch 158/200 | Loss: 0.7522 | Val Acc: 64.85% | Peak VRAM: 3895.78 MB
Epoch 159/200 | Loss: 0.7516 | Val Acc: 62.43% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 160

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 160/200

============================== PDT Pruning Report: Epoch 160 ==============================
 [*] Pruned this step: 13314 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  237/ 256 |     7.4% | Hessian: 0.071233
 Group  2 |  237/ 256 |     7.4% | Hessian: 0.071233
 Group  3 |  237/ 256 |     7.4% | Hessian: 0.071233
 Group  4 |  400/ 512 |    21.9% | Hessian: 0.041561
 Group  5 |  400/ 512 |    21.9% | Hessian: 0.041561
 Group  6 |  400/ 512 |    21.9% | Hessian: 0.041561
 Group  7 |  400/ 512 |    21.9% | Hessian: 0.041561
 Group  8 |  400/ 512 |    21.9% | Hessian: 0.041561
 Group  9 |  400/ 512 |    21.9% | Hessian: 0.041561
 Group 10 |  400/ 512 |    21.9% | Hessian: 0.041561
 Group 11 |  400/ 512 |    21.9% | Hessian: 0.041561
 Group 12 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 13 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 14 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 15 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 16 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 17 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 18 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 19 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 20 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 21 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 22 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 23 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 24 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 25 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 26 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 27 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 28 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 29 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 30 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 31 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 32 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 33 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 34 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 35 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 36 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 37 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 38 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 39 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 40 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 41 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 42 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 43 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 44 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 45 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 46 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 47 |    0/1024 |   100.0% | Hessian: 0.005652
 Group 48 |  130/2048 |    93.7% | Hessian: 0.026987
 Group 49 |  130/2048 |    93.7% | Hessian: 0.026987
 Group 50 |  130/2048 |    93.7% | Hessian: 0.026987

[Scientific Metrics] 🟢 Size: 165.06MB | 🔵 Sparsity: 25.64% | 🟡 Speedup: 1.34x
=========================================================================================


[Scientific Metrics - Epoch 160]
 🟢 Model Size: 221.98 MB -> 165.06 MB
 🔵 Sparsity: 60.60 %
 🟡 Speedup: 1.34x
💾 Checkpoint saved: resnet152_pdt_ep160_sp60.60.pth
Epoch 160/200 | Loss: 4.6292 | Val Acc: 1.00% | Peak VRAM: 15875.49 MB
