📝 Logging started: resnet152_pdt_20260219_021930.log
✅ CIFAR-100 Data loaded: Train(50000), Val/Test(10000)
Experimental Mode: N/A
Target Model: resnet152 | Dataset: cifar100

[Stage 1] Analyzing Residual Topology for resnet via PyTorch FX...

==================== Final Topology Groups ====================
 Group  1 | Channels:  256 | Layers: layer1.0.conv3 ... (2 layers)
 Group  2 | Channels:  256 | Layers: layer1.0.conv3 ... (3 layers)
 Group  3 | Channels:  256 | Layers: layer1.0.conv3 ... (4 layers)
 Group  4 | Channels:  512 | Layers: layer2.0.conv3 ... (2 layers)
 Group  5 | Channels:  512 | Layers: layer2.0.conv3 ... (3 layers)
 Group  6 | Channels:  512 | Layers: layer2.0.conv3 ... (4 layers)
 Group  7 | Channels:  512 | Layers: layer2.0.conv3 ... (5 layers)
 Group  8 | Channels:  512 | Layers: layer2.0.conv3 ... (6 layers)
 Group  9 | Channels:  512 | Layers: layer2.0.conv3 ... (7 layers)
 Group 10 | Channels:  512 | Layers: layer2.0.conv3 ... (8 layers)
 Group 11 | Channels:  512 | Layers: layer2.0.conv3 ... (9 layers)
 Group 12 | Channels: 1024 | Layers: layer3.0.conv3 ... (2 layers)
 Group 13 | Channels: 1024 | Layers: layer3.0.conv3 ... (3 layers)
 Group 14 | Channels: 1024 | Layers: layer3.0.conv3 ... (4 layers)
 Group 15 | Channels: 1024 | Layers: layer3.0.conv3 ... (5 layers)
 Group 16 | Channels: 1024 | Layers: layer3.0.conv3 ... (6 layers)
 Group 17 | Channels: 1024 | Layers: layer3.0.conv3 ... (7 layers)
 Group 18 | Channels: 1024 | Layers: layer3.0.conv3 ... (8 layers)
 Group 19 | Channels: 1024 | Layers: layer3.0.conv3 ... (9 layers)
 Group 20 | Channels: 1024 | Layers: layer3.0.conv3 ... (10 layers)
 Group 21 | Channels: 1024 | Layers: layer3.0.conv3 ... (11 layers)
 Group 22 | Channels: 1024 | Layers: layer3.0.conv3 ... (12 layers)
 Group 23 | Channels: 1024 | Layers: layer3.0.conv3 ... (13 layers)
 Group 24 | Channels: 1024 | Layers: layer3.0.conv3 ... (14 layers)
 Group 25 | Channels: 1024 | Layers: layer3.0.conv3 ... (15 layers)
 Group 26 | Channels: 1024 | Layers: layer3.0.conv3 ... (16 layers)
 Group 27 | Channels: 1024 | Layers: layer3.0.conv3 ... (17 layers)
 Group 28 | Channels: 1024 | Layers: layer3.0.conv3 ... (18 layers)
 Group 29 | Channels: 1024 | Layers: layer3.0.conv3 ... (19 layers)
 Group 30 | Channels: 1024 | Layers: layer3.0.conv3 ... (20 layers)
 Group 31 | Channels: 1024 | Layers: layer3.0.conv3 ... (21 layers)
 Group 32 | Channels: 1024 | Layers: layer3.0.conv3 ... (22 layers)
 Group 33 | Channels: 1024 | Layers: layer3.0.conv3 ... (23 layers)
 Group 34 | Channels: 1024 | Layers: layer3.0.conv3 ... (24 layers)
 Group 35 | Channels: 1024 | Layers: layer3.0.conv3 ... (25 layers)
 Group 36 | Channels: 1024 | Layers: layer3.0.conv3 ... (26 layers)
 Group 37 | Channels: 1024 | Layers: layer3.0.conv3 ... (27 layers)
 Group 38 | Channels: 1024 | Layers: layer3.0.conv3 ... (28 layers)
 Group 39 | Channels: 1024 | Layers: layer3.0.conv3 ... (29 layers)
 Group 40 | Channels: 1024 | Layers: layer3.0.conv3 ... (30 layers)
 Group 41 | Channels: 1024 | Layers: layer3.0.conv3 ... (31 layers)
 Group 42 | Channels: 1024 | Layers: layer3.0.conv3 ... (32 layers)
 Group 43 | Channels: 1024 | Layers: layer3.0.conv3 ... (33 layers)
 Group 44 | Channels: 1024 | Layers: layer3.0.conv3 ... (34 layers)
 Group 45 | Channels: 1024 | Layers: layer3.0.conv3 ... (35 layers)
 Group 46 | Channels: 1024 | Layers: layer3.0.conv3 ... (36 layers)
 Group 47 | Channels: 1024 | Layers: layer3.0.conv3 ... (37 layers)
 Group 48 | Channels: 2048 | Layers: layer4.0.conv3 ... (2 layers)
 Group 49 | Channels: 2048 | Layers: layer4.0.conv3 ... (3 layers)
 Group 50 | Channels: 2048 | Layers: layer4.0.conv3 ... (4 layers)
===============================================================
[*] Total 50 groups identified.


[Pruner Init] Identified 50 groups for pruning.
[*] Applied Min Survival Guarantee: 10.0%
[System] Initializing PDTPruner (Stable Version)

>>> Strategy: PDT | Total Epochs: 250
>>> Pruning starts at Epoch 40, every 15 epochs.
Epoch 1/250 | Loss: 4.4066 | Val Acc: 7.94% | Peak VRAM: 3895.78 MB
Epoch 79/250 | Loss: 0.5228 | Val Acc: 66.20% | Peak VRAM: 3897.78 MB
Epoch 80/250 | Loss: 0.5248 | Val Acc: 67.98% | Peak VRAM: 3897.78 MB
Epoch 81/250 | Loss: 0.5207 | Val Acc: 64.57% | Peak VRAM: 3897.78 MB
Epoch 82/250 | Loss: 0.5199 | Val Acc: 68.08% | Peak VRAM: 3897.78 MB
Epoch 83/250 | Loss: 0.5174 | Val Acc: 66.99% | Peak VRAM: 3897.78 MB
Epoch 84/250 | Loss: 0.5207 | Val Acc: 66.41% | Peak VRAM: 3897.78 MB

[DEBUG] >>> PRUNING @ Epoch 85

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 85/250

============================== PDT Pruning Report: Epoch 85 ==============================
 [*] Pruned this step: 23840 units | VRAM: 4143.1MB -> 4143.1MB
 Group  1 |  246/ 256 |     3.9% | Hessian: 0.149613
 Group  2 |  246/ 256 |     3.9% | Hessian: 0.149613
 Group  3 |  246/ 256 |     3.9% | Hessian: 0.149613
 Group  4 |  501/ 512 |     2.1% | Hessian: 0.075167
 Group  5 |  501/ 512 |     2.1% | Hessian: 0.075167
 Group  6 |  501/ 512 |     2.1% | Hessian: 0.075167
 Group  7 |  501/ 512 |     2.1% | Hessian: 0.075167
 Group  8 |  501/ 512 |     2.1% | Hessian: 0.075167
 Group  9 |  501/ 512 |     2.1% | Hessian: 0.075167
 Group 10 |  501/ 512 |     2.1% | Hessian: 0.075167
 Group 11 |  501/ 512 |     2.1% | Hessian: 0.075167
 Group 12 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 13 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 14 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 15 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 16 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 17 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 18 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 19 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 20 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 21 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 22 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 23 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 24 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 25 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 26 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 27 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 28 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 29 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 30 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 31 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 32 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 33 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 34 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 35 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 36 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 37 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 38 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 39 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 40 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 41 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 42 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 43 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 44 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 45 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 46 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 47 |  455/1024 |    55.6% | Hessian: 0.041999
 Group 48 | 1221/2048 |    40.4% | Hessian: 0.036308
 Group 49 | 1221/2048 |    40.4% | Hessian: 0.036308
 Group 50 | 1221/2048 |    40.4% | Hessian: 0.036308

[Scientific Metrics] 🟢 Size: 192.79MB | 🔵 Sparsity: 13.15% | 🟡 Speedup: 1.15x
=========================================================================================


[Scientific Metrics - Epoch 85]
 🟢 Model Size: 221.98 MB -> 192.79 MB
 🔵 Sparsity: 32.15 %
 🟡 Speedup: 1.15x
💾 Checkpoint saved: resnet152_pdt_ep85_sp32.15.pth
Epoch 85/250 | Loss: 0.5814 | Val Acc: 65.63% | Peak VRAM: 15871.99 MB
Epoch 86/250 | Loss: 0.5699 | Val Acc: 67.15% | Peak VRAM: 3896.78 MB
Epoch 87/250 | Loss: 0.5627 | Val Acc: 66.53% | Peak VRAM: 3896.78 MB
Epoch 88/250 | Loss: 0.5596 | Val Acc: 65.80% | Peak VRAM: 3896.78 MB
Epoch 89/250 | Loss: 0.5541 | Val Acc: 66.01% | Peak VRAM: 3896.78 MB
Epoch 90/250 | Loss: 0.5478 | Val Acc: 67.14% | Peak VRAM: 3896.78 MB
Epoch 91/250 | Loss: 0.5397 | Val Acc: 67.73% | Peak VRAM: 3896.78 MB
Epoch 92/250 | Loss: 0.5348 | Val Acc: 65.97% | Peak VRAM: 3896.78 MB
Epoch 93/250 | Loss: 0.5312 | Val Acc: 66.49% | Peak VRAM: 3896.78 MB
Epoch 94/250 | Loss: 0.5306 | Val Acc: 68.13% | Peak VRAM: 3896.78 MB
Epoch 95/250 | Loss: 0.5304 | Val Acc: 66.72% | Peak VRAM: 3896.78 MB
Epoch 96/250 | Loss: 0.5205 | Val Acc: 65.44% | Peak VRAM: 3896.78 MB
Epoch 97/250 | Loss: 0.5241 | Val Acc: 67.74% | Peak VRAM: 3896.78 MB
Epoch 98/250 | Loss: 0.5264 | Val Acc: 66.74% | Peak VRAM: 3896.78 MB
Epoch 99/250 | Loss: 0.5261 | Val Acc: 66.45% | Peak VRAM: 3896.78 MB

[DEBUG] >>> PRUNING @ Epoch 100

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 100/250

============================== PDT Pruning Report: Epoch 100 ==============================
 [*] Pruned this step: 19586 units | VRAM: 4142.3MB -> 4142.3MB
 Group  1 |  242/ 256 |     5.5% | Hessian: 0.174045
 Group  2 |  242/ 256 |     5.5% | Hessian: 0.174045
 Group  3 |  242/ 256 |     5.5% | Hessian: 0.174045
 Group  4 |  492/ 512 |     3.9% | Hessian: 0.060935
 Group  5 |  492/ 512 |     3.9% | Hessian: 0.060935
 Group  6 |  492/ 512 |     3.9% | Hessian: 0.060935
 Group  7 |  492/ 512 |     3.9% | Hessian: 0.060935
 Group  8 |  492/ 512 |     3.9% | Hessian: 0.060935
 Group  9 |  492/ 512 |     3.9% | Hessian: 0.060935
 Group 10 |  492/ 512 |     3.9% | Hessian: 0.060935
 Group 11 |  492/ 512 |     3.9% | Hessian: 0.060935
 Group 12 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 13 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 14 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 15 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 16 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 17 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 18 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 19 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 20 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 21 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 22 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 23 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 24 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 25 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 26 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 27 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 28 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 29 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 30 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 31 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 32 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 33 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 34 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 35 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 36 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 37 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 38 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 39 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 40 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 41 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 42 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 43 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 44 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 45 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 46 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 47 |  357/1024 |    65.1% | Hessian: 0.010062
 Group 48 | 1074/2048 |    47.6% | Hessian: 0.055670
 Group 49 | 1074/2048 |    47.6% | Hessian: 0.055670
 Group 50 | 1074/2048 |    47.6% | Hessian: 0.055670

[Scientific Metrics] 🟢 Size: 187.85MB | 🔵 Sparsity: 15.37% | 🟡 Speedup: 1.18x
=========================================================================================


[Scientific Metrics - Epoch 100]
 🟢 Model Size: 221.98 MB -> 187.85 MB
 🔵 Sparsity: 37.55 %
 🟡 Speedup: 1.18x
💾 Checkpoint saved: resnet152_pdt_ep100_sp37.55.pth
Epoch 100/250 | Loss: 0.6090 | Val Acc: 67.90% | Peak VRAM: 15872.24 MB
Epoch 101/250 | Loss: 0.5840 | Val Acc: 66.65% | Peak VRAM: 3895.78 MB
Epoch 102/250 | Loss: 0.5826 | Val Acc: 67.00% | Peak VRAM: 3895.78 MB
Epoch 103/250 | Loss: 0.5693 | Val Acc: 66.57% | Peak VRAM: 3895.78 MB
Epoch 104/250 | Loss: 0.5613 | Val Acc: 64.92% | Peak VRAM: 3895.78 MB
Epoch 105/250 | Loss: 0.5562 | Val Acc: 66.98% | Peak VRAM: 3895.78 MB
Epoch 106/250 | Loss: 0.5480 | Val Acc: 66.25% | Peak VRAM: 3895.78 MB
Epoch 107/250 | Loss: 0.5503 | Val Acc: 66.42% | Peak VRAM: 3895.78 MB
Epoch 108/250 | Loss: 0.5393 | Val Acc: 66.16% | Peak VRAM: 3895.78 MB
Epoch 109/250 | Loss: 0.5427 | Val Acc: 67.42% | Peak VRAM: 3895.78 MB
Epoch 110/250 | Loss: 0.5315 | Val Acc: 66.85% | Peak VRAM: 3895.78 MB
Epoch 111/250 | Loss: 0.5353 | Val Acc: 67.66% | Peak VRAM: 3895.78 MB
Epoch 112/250 | Loss: 0.5316 | Val Acc: 66.67% | Peak VRAM: 3895.78 MB
Epoch 113/250 | Loss: 0.5230 | Val Acc: 67.66% | Peak VRAM: 3895.78 MB
Epoch 114/250 | Loss: 0.5299 | Val Acc: 66.38% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 115

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 115/250

============================== PDT Pruning Report: Epoch 115 ==============================
 [*] Pruned this step: 14698 units | VRAM: 4141.8MB -> 4141.8MB
 Group  1 |  236/ 256 |     7.8% | Hessian: 0.094026
 Group  2 |  236/ 256 |     7.8% | Hessian: 0.094026
 Group  3 |  236/ 256 |     7.8% | Hessian: 0.094026
 Group  4 |  483/ 512 |     5.7% | Hessian: 0.052231
 Group  5 |  483/ 512 |     5.7% | Hessian: 0.052231
 Group  6 |  483/ 512 |     5.7% | Hessian: 0.052231
 Group  7 |  483/ 512 |     5.7% | Hessian: 0.052231
 Group  8 |  483/ 512 |     5.7% | Hessian: 0.052231
 Group  9 |  483/ 512 |     5.7% | Hessian: 0.052231
 Group 10 |  483/ 512 |     5.7% | Hessian: 0.052231
 Group 11 |  483/ 512 |     5.7% | Hessian: 0.052231
 Group 12 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 13 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 14 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 15 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 16 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 17 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 18 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 19 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 20 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 21 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 22 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 23 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 24 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 25 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 26 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 27 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 28 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 29 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 30 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 31 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 32 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 33 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 34 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 35 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 36 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 37 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 38 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 39 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 40 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 41 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 42 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 43 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 44 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 45 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 46 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 47 |  288/1024 |    71.9% | Hessian: 0.008831
 Group 48 |  725/2048 |    64.6% | Hessian: 0.047112
 Group 49 |  725/2048 |    64.6% | Hessian: 0.047112
 Group 50 |  725/2048 |    64.6% | Hessian: 0.047112

[Scientific Metrics] 🟢 Size: 181.92MB | 🔵 Sparsity: 18.05% | 🟡 Speedup: 1.22x
=========================================================================================


[Scientific Metrics - Epoch 115]
 🟢 Model Size: 221.98 MB -> 181.92 MB
 🔵 Sparsity: 42.75 %
 🟡 Speedup: 1.22x
💾 Checkpoint saved: resnet152_pdt_ep115_sp42.75.pth
Epoch 115/250 | Loss: 0.6315 | Val Acc: 68.44% | Peak VRAM: 15871.24 MB
Epoch 116/250 | Loss: 0.5993 | Val Acc: 63.65% | Peak VRAM: 3895.78 MB
Epoch 117/250 | Loss: 0.5956 | Val Acc: 66.95% | Peak VRAM: 3895.78 MB
Epoch 118/250 | Loss: 0.5859 | Val Acc: 65.65% | Peak VRAM: 3895.78 MB
Epoch 119/250 | Loss: 0.5761 | Val Acc: 65.56% | Peak VRAM: 3895.78 MB
Epoch 120/250 | Loss: 0.5740 | Val Acc: 66.58% | Peak VRAM: 3895.78 MB
Epoch 121/250 | Loss: 0.5691 | Val Acc: 67.63% | Peak VRAM: 3895.78 MB
Epoch 122/250 | Loss: 0.5629 | Val Acc: 67.53% | Peak VRAM: 3895.78 MB
Epoch 123/250 | Loss: 0.5606 | Val Acc: 65.05% | Peak VRAM: 3895.78 MB
Epoch 124/250 | Loss: 0.5511 | Val Acc: 67.63% | Peak VRAM: 3895.78 MB
Epoch 125/250 | Loss: 0.5484 | Val Acc: 67.49% | Peak VRAM: 3895.78 MB
Epoch 126/250 | Loss: 0.5537 | Val Acc: 66.20% | Peak VRAM: 3895.78 MB
Epoch 127/250 | Loss: 0.5428 | Val Acc: 66.93% | Peak VRAM: 3895.78 MB
Epoch 128/250 | Loss: 0.5374 | Val Acc: 66.45% | Peak VRAM: 3895.78 MB
Epoch 129/250 | Loss: 0.5330 | Val Acc: 67.52% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 130

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 130/250

============================== PDT Pruning Report: Epoch 130 ==============================
 [*] Pruned this step: 14793 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  232/ 256 |     9.4% | Hessian: 0.144043
 Group  2 |  232/ 256 |     9.4% | Hessian: 0.144043
 Group  3 |  232/ 256 |     9.4% | Hessian: 0.144043
 Group  4 |  472/ 512 |     7.8% | Hessian: 0.059441
 Group  5 |  472/ 512 |     7.8% | Hessian: 0.059441
 Group  6 |  472/ 512 |     7.8% | Hessian: 0.059441
 Group  7 |  472/ 512 |     7.8% | Hessian: 0.059441
 Group  8 |  472/ 512 |     7.8% | Hessian: 0.059441
 Group  9 |  472/ 512 |     7.8% | Hessian: 0.059441
 Group 10 |  472/ 512 |     7.8% | Hessian: 0.059441
 Group 11 |  472/ 512 |     7.8% | Hessian: 0.059441
 Group 12 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 13 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 14 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 15 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 16 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 17 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 18 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 19 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 20 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 21 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 22 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 23 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 24 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 25 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 26 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 27 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 28 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 29 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 30 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 31 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 32 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 33 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 34 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 35 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 36 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 37 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 38 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 39 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 40 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 41 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 42 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 43 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 44 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 45 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 46 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 47 |  221/1024 |    78.4% | Hessian: 0.009884
 Group 48 |  538/2048 |    73.7% | Hessian: 0.029569
 Group 49 |  538/2048 |    73.7% | Hessian: 0.029569
 Group 50 |  538/2048 |    73.7% | Hessian: 0.029569

[Scientific Metrics] 🟢 Size: 177.60MB | 🔵 Sparsity: 19.99% | 🟡 Speedup: 1.25x
=========================================================================================


[Scientific Metrics - Epoch 130]
 🟢 Model Size: 221.98 MB -> 177.60 MB
 🔵 Sparsity: 47.03 %
 🟡 Speedup: 1.25x
💾 Checkpoint saved: resnet152_pdt_ep130_sp47.03.pth
Epoch 130/250 | Loss: 0.6707 | Val Acc: 66.70% | Peak VRAM: 15875.49 MB
Epoch 131/250 | Loss: 0.6370 | Val Acc: 63.00% | Peak VRAM: 3895.78 MB
Epoch 132/250 | Loss: 0.6168 | Val Acc: 66.94% | Peak VRAM: 3895.78 MB
Epoch 133/250 | Loss: 0.6046 | Val Acc: 65.10% | Peak VRAM: 3895.78 MB
Epoch 134/250 | Loss: 0.5885 | Val Acc: 66.36% | Peak VRAM: 3895.78 MB
Epoch 135/250 | Loss: 0.5875 | Val Acc: 62.57% | Peak VRAM: 3895.78 MB
Epoch 136/250 | Loss: 0.5902 | Val Acc: 66.79% | Peak VRAM: 3895.78 MB
Epoch 137/250 | Loss: 0.5787 | Val Acc: 66.28% | Peak VRAM: 3895.78 MB
Epoch 138/250 | Loss: 0.5757 | Val Acc: 66.78% | Peak VRAM: 3895.78 MB
Epoch 139/250 | Loss: 0.5616 | Val Acc: 67.88% | Peak VRAM: 3895.78 MB
Epoch 140/250 | Loss: 0.5622 | Val Acc: 67.71% | Peak VRAM: 3895.78 MB
Epoch 141/250 | Loss: 0.5581 | Val Acc: 66.98% | Peak VRAM: 3895.78 MB
Epoch 142/250 | Loss: 0.5598 | Val Acc: 66.47% | Peak VRAM: 3895.78 MB
Epoch 143/250 | Loss: 0.5508 | Val Acc: 65.74% | Peak VRAM: 3895.78 MB
Epoch 144/250 | Loss: 0.5527 | Val Acc: 67.06% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 145

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 145/250

============================== PDT Pruning Report: Epoch 145 ==============================
 [*] Pruned this step: 16797 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  230/ 256 |    10.2% | Hessian: 0.134485
 Group  2 |  230/ 256 |    10.2% | Hessian: 0.134485
 Group  3 |  230/ 256 |    10.2% | Hessian: 0.134485
 Group  4 |  462/ 512 |     9.8% | Hessian: 0.035598
 Group  5 |  462/ 512 |     9.8% | Hessian: 0.035598
 Group  6 |  462/ 512 |     9.8% | Hessian: 0.035598
 Group  7 |  462/ 512 |     9.8% | Hessian: 0.035598
 Group  8 |  462/ 512 |     9.8% | Hessian: 0.035598
 Group  9 |  462/ 512 |     9.8% | Hessian: 0.035598
 Group 10 |  462/ 512 |     9.8% | Hessian: 0.035598
 Group 11 |  462/ 512 |     9.8% | Hessian: 0.035598
 Group 12 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 13 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 14 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 15 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 16 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 17 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 18 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 19 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 20 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 21 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 22 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 23 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 24 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 25 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 26 |  137/1024 |    86.6% | Hessian: 0.019887
