📝 Logging started: resnet152_pdt_20260218_142357.log
✅ CIFAR-100 Data loaded: Train(50000), Val/Test(10000)
Experimental Mode: N/A
Target Model: resnet152 | Dataset: cifar100

[Stage 1] Analyzing Residual Topology for resnet via PyTorch FX...

==================== Final Topology Groups ====================
 Group  1 | Channels:  256 | Layers: layer1.0.conv3 ... (2 layers)
 Group  2 | Channels:  256 | Layers: layer1.0.conv3 ... (3 layers)
 Group  3 | Channels:  256 | Layers: layer1.0.conv3 ... (4 layers)
 Group  4 | Channels:  512 | Layers: layer2.0.conv3 ... (2 layers)
 Group  5 | Channels:  512 | Layers: layer2.0.conv3 ... (3 layers)
 Group  6 | Channels:  512 | Layers: layer2.0.conv3 ... (4 layers)
 Group  7 | Channels:  512 | Layers: layer2.0.conv3 ... (5 layers)
 Group  8 | Channels:  512 | Layers: layer2.0.conv3 ... (6 layers)
 Group  9 | Channels:  512 | Layers: layer2.0.conv3 ... (7 layers)
 Group 10 | Channels:  512 | Layers: layer2.0.conv3 ... (8 layers)
 Group 11 | Channels:  512 | Layers: layer2.0.conv3 ... (9 layers)
 Group 12 | Channels: 1024 | Layers: layer3.0.conv3 ... (2 layers)
 Group 13 | Channels: 1024 | Layers: layer3.0.conv3 ... (3 layers)
 Group 14 | Channels: 1024 | Layers: layer3.0.conv3 ... (4 layers)
 Group 15 | Channels: 1024 | Layers: layer3.0.conv3 ... (5 layers)
 Group 16 | Channels: 1024 | Layers: layer3.0.conv3 ... (6 layers)
 Group 17 | Channels: 1024 | Layers: layer3.0.conv3 ... (7 layers)
 Group 18 | Channels: 1024 | Layers: layer3.0.conv3 ... (8 layers)
 Group 19 | Channels: 1024 | Layers: layer3.0.conv3 ... (9 layers)
 Group 20 | Channels: 1024 | Layers: layer3.0.conv3 ... (10 layers)
 Group 21 | Channels: 1024 | Layers: layer3.0.conv3 ... (11 layers)
 Group 22 | Channels: 1024 | Layers: layer3.0.conv3 ... (12 layers)
 Group 23 | Channels: 1024 | Layers: layer3.0.conv3 ... (13 layers)
 Group 24 | Channels: 1024 | Layers: layer3.0.conv3 ... (14 layers)
 Group 25 | Channels: 1024 | Layers: layer3.0.conv3 ... (15 layers)
 Group 26 | Channels: 1024 | Layers: layer3.0.conv3 ... (16 layers)
 Group 27 | Channels: 1024 | Layers: layer3.0.conv3 ... (17 layers)
 Group 28 | Channels: 1024 | Layers: layer3.0.conv3 ... (18 layers)
 Group 29 | Channels: 1024 | Layers: layer3.0.conv3 ... (19 layers)
 Group 30 | Channels: 1024 | Layers: layer3.0.conv3 ... (20 layers)
 Group 31 | Channels: 1024 | Layers: layer3.0.conv3 ... (21 layers)
 Group 32 | Channels: 1024 | Layers: layer3.0.conv3 ... (22 layers)
 Group 33 | Channels: 1024 | Layers: layer3.0.conv3 ... (23 layers)
 Group 34 | Channels: 1024 | Layers: layer3.0.conv3 ... (24 layers)
 Group 35 | Channels: 1024 | Layers: layer3.0.conv3 ... (25 layers)
 Group 36 | Channels: 1024 | Layers: layer3.0.conv3 ... (26 layers)
 Group 37 | Channels: 1024 | Layers: layer3.0.conv3 ... (27 layers)
 Group 38 | Channels: 1024 | Layers: layer3.0.conv3 ... (28 layers)
 Group 39 | Channels: 1024 | Layers: layer3.0.conv3 ... (29 layers)
 Group 40 | Channels: 1024 | Layers: layer3.0.conv3 ... (30 layers)
 Group 41 | Channels: 1024 | Layers: layer3.0.conv3 ... (31 layers)
 Group 42 | Channels: 1024 | Layers: layer3.0.conv3 ... (32 layers)
 Group 43 | Channels: 1024 | Layers: layer3.0.conv3 ... (33 layers)
 Group 44 | Channels: 1024 | Layers: layer3.0.conv3 ... (34 layers)
 Group 45 | Channels: 1024 | Layers: layer3.0.conv3 ... (35 layers)
 Group 46 | Channels: 1024 | Layers: layer3.0.conv3 ... (36 layers)
 Group 47 | Channels: 1024 | Layers: layer3.0.conv3 ... (37 layers)
 Group 48 | Channels: 2048 | Layers: layer4.0.conv3 ... (2 layers)
 Group 49 | Channels: 2048 | Layers: layer4.0.conv3 ... (3 layers)
 Group 50 | Channels: 2048 | Layers: layer4.0.conv3 ... (4 layers)
===============================================================
[*] Total 50 groups identified.


[Pruner Init] Identified 50 groups for pruning.
[*] Applied Min Survival Guarantee: 10.0%
[System] Initializing PDTPruner (Stable Version)

>>> Strategy: PDT | Total Epochs: 300
>>> Pruning starts at Epoch 40, every 10 epochs.
Epoch 1/300 | Loss: 4.4108 | Val Acc: 6.40% | Peak VRAM: 3895.78 MB
 Group 11 |  512/ 512 |     0.0% | Hessian: 0.062193
 Group 12 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 13 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 14 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 15 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 16 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 17 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 18 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 19 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 20 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 21 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 22 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 23 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 24 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 25 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 26 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 27 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 28 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 29 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 30 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 31 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 32 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 33 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 34 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 35 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 36 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 37 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 38 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 39 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 40 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 41 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 42 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 43 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 44 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 45 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 46 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 47 |  660/1024 |    35.5% | Hessian: 0.089969
 Group 48 | 1584/2048 |    22.7% | Hessian: 0.108580
 Group 49 | 1584/2048 |    22.7% | Hessian: 0.108580
 Group 50 | 1584/2048 |    22.7% | Hessian: 0.108580

[Scientific Metrics] 🟢 Size: 204.01MB | 🔵 Sparsity: 8.09% | 🟡 Speedup: 1.09x
=========================================================================================


[Scientific Metrics - Epoch 70]
 🟢 Model Size: 221.98 MB -> 204.01 MB
 🔵 Sparsity: 20.14 %
 🟡 Speedup: 1.09x
💾 Checkpoint saved: resnet152_pdt_ep70_sp20.14.pth
Epoch 70/300 | Loss: 0.5396 | Val Acc: 67.66% | Peak VRAM: 15871.99 MB
Epoch 71/300 | Loss: 0.5322 | Val Acc: 65.20% | Peak VRAM: 3896.78 MB
Epoch 72/300 | Loss: 0.5377 | Val Acc: 66.06% | Peak VRAM: 3896.78 MB
Epoch 73/300 | Loss: 0.5335 | Val Acc: 67.49% | Peak VRAM: 3896.78 MB
Epoch 74/300 | Loss: 0.5262 | Val Acc: 68.53% | Peak VRAM: 3896.78 MB
Epoch 75/300 | Loss: 0.5227 | Val Acc: 67.72% | Peak VRAM: 3896.78 MB
Epoch 76/300 | Loss: 0.5188 | Val Acc: 67.21% | Peak VRAM: 3896.78 MB
Epoch 77/300 | Loss: 0.5177 | Val Acc: 67.15% | Peak VRAM: 3896.78 MB
Epoch 78/300 | Loss: 0.5118 | Val Acc: 69.08% | Peak VRAM: 3896.78 MB
Epoch 79/300 | Loss: 0.5184 | Val Acc: 67.31% | Peak VRAM: 3896.78 MB

[DEBUG] >>> PRUNING @ Epoch 80

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 80/300

============================== PDT Pruning Report: Epoch 80 ==============================
 [*] Pruned this step: 7373 units | VRAM: 4142.3MB -> 4142.3MB
 Group  1 |  240/ 256 |     6.2% | Hessian: 0.147297
 Group  2 |  240/ 256 |     6.2% | Hessian: 0.147297
 Group  3 |  240/ 256 |     6.2% | Hessian: 0.147297
 Group  4 |  512/ 512 |     0.0% | Hessian: 0.062770
 Group  5 |  512/ 512 |     0.0% | Hessian: 0.062770
 Group  6 |  512/ 512 |     0.0% | Hessian: 0.062770
 Group  7 |  512/ 512 |     0.0% | Hessian: 0.062770
 Group  8 |  512/ 512 |     0.0% | Hessian: 0.062770
 Group  9 |  512/ 512 |     0.0% | Hessian: 0.062770
 Group 10 |  512/ 512 |     0.0% | Hessian: 0.062770
 Group 11 |  512/ 512 |     0.0% | Hessian: 0.062770
 Group 12 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 13 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 14 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 15 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 16 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 17 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 18 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 19 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 20 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 21 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 22 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 23 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 24 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 25 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 26 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 27 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 28 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 29 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 30 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 31 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 32 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 33 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 34 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 35 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 36 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 37 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 38 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 39 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 40 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 41 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 42 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 43 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 44 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 45 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 46 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 47 |  620/1024 |    39.5% | Hessian: 0.010768
 Group 48 | 1516/2048 |    26.0% | Hessian: 0.100487
 Group 49 | 1516/2048 |    26.0% | Hessian: 0.100487
 Group 50 | 1516/2048 |    26.0% | Hessian: 0.100487

[Scientific Metrics] 🟢 Size: 202.14MB | 🔵 Sparsity: 8.94% | 🟡 Speedup: 1.10x
=========================================================================================


[Scientific Metrics - Epoch 80]
 🟢 Model Size: 221.98 MB -> 202.14 MB
 🔵 Sparsity: 22.08 %
 🟡 Speedup: 1.10x
💾 Checkpoint saved: resnet152_pdt_ep80_sp22.08.pth
Epoch 80/300 | Loss: 0.5317 | Val Acc: 67.02% | Peak VRAM: 15872.24 MB
Epoch 81/300 | Loss: 0.5298 | Val Acc: 66.77% | Peak VRAM: 3895.78 MB
Epoch 82/300 | Loss: 0.5133 | Val Acc: 66.65% | Peak VRAM: 3895.78 MB
Epoch 83/300 | Loss: 0.5183 | Val Acc: 66.74% | Peak VRAM: 3895.78 MB
Epoch 84/300 | Loss: 0.5157 | Val Acc: 68.49% | Peak VRAM: 3895.78 MB
Epoch 85/300 | Loss: 0.5076 | Val Acc: 66.92% | Peak VRAM: 3895.78 MB
Epoch 86/300 | Loss: 0.5056 | Val Acc: 67.13% | Peak VRAM: 3895.78 MB
Epoch 87/300 | Loss: 0.5087 | Val Acc: 67.24% | Peak VRAM: 3895.78 MB
