📝 Logging started: resnet152_pdt_20260219_093420.log
✅ CIFAR-100 Data loaded: Train(50000), Val/Test(10000)
Experimental Mode: N/A
Target Model: resnet152 | Dataset: cifar100

[Stage 1] Analyzing Residual Topology for resnet via PyTorch FX...

==================== Final Topology Groups ====================
 Group  1 | Channels:  256 | Layers: layer1.0.conv3 ... (2 layers)
 Group  2 | Channels:  256 | Layers: layer1.0.conv3 ... (3 layers)
 Group  3 | Channels:  256 | Layers: layer1.0.conv3 ... (4 layers)
 Group  4 | Channels:  512 | Layers: layer2.0.conv3 ... (2 layers)
 Group  5 | Channels:  512 | Layers: layer2.0.conv3 ... (3 layers)
 Group  6 | Channels:  512 | Layers: layer2.0.conv3 ... (4 layers)
 Group  7 | Channels:  512 | Layers: layer2.0.conv3 ... (5 layers)
 Group  8 | Channels:  512 | Layers: layer2.0.conv3 ... (6 layers)
 Group  9 | Channels:  512 | Layers: layer2.0.conv3 ... (7 layers)
 Group 10 | Channels:  512 | Layers: layer2.0.conv3 ... (8 layers)
 Group 11 | Channels:  512 | Layers: layer2.0.conv3 ... (9 layers)
 Group 12 | Channels: 1024 | Layers: layer3.0.conv3 ... (2 layers)
 Group 13 | Channels: 1024 | Layers: layer3.0.conv3 ... (3 layers)
 Group 14 | Channels: 1024 | Layers: layer3.0.conv3 ... (4 layers)
 Group 15 | Channels: 1024 | Layers: layer3.0.conv3 ... (5 layers)
 Group 16 | Channels: 1024 | Layers: layer3.0.conv3 ... (6 layers)
 Group 17 | Channels: 1024 | Layers: layer3.0.conv3 ... (7 layers)
 Group 18 | Channels: 1024 | Layers: layer3.0.conv3 ... (8 layers)
 Group 19 | Channels: 1024 | Layers: layer3.0.conv3 ... (9 layers)
 Group 20 | Channels: 1024 | Layers: layer3.0.conv3 ... (10 layers)
 Group 21 | Channels: 1024 | Layers: layer3.0.conv3 ... (11 layers)
 Group 22 | Channels: 1024 | Layers: layer3.0.conv3 ... (12 layers)
 Group 23 | Channels: 1024 | Layers: layer3.0.conv3 ... (13 layers)
 Group 24 | Channels: 1024 | Layers: layer3.0.conv3 ... (14 layers)
 Group 25 | Channels: 1024 | Layers: layer3.0.conv3 ... (15 layers)
 Group 26 | Channels: 1024 | Layers: layer3.0.conv3 ... (16 layers)
 Group 27 | Channels: 1024 | Layers: layer3.0.conv3 ... (17 layers)
 Group 28 | Channels: 1024 | Layers: layer3.0.conv3 ... (18 layers)
 Group 29 | Channels: 1024 | Layers: layer3.0.conv3 ... (19 layers)
 Group 30 | Channels: 1024 | Layers: layer3.0.conv3 ... (20 layers)
 Group 31 | Channels: 1024 | Layers: layer3.0.conv3 ... (21 layers)
 Group 32 | Channels: 1024 | Layers: layer3.0.conv3 ... (22 layers)
 Group 33 | Channels: 1024 | Layers: layer3.0.conv3 ... (23 layers)
 Group 34 | Channels: 1024 | Layers: layer3.0.conv3 ... (24 layers)
 Group 35 | Channels: 1024 | Layers: layer3.0.conv3 ... (25 layers)
 Group 36 | Channels: 1024 | Layers: layer3.0.conv3 ... (26 layers)
 Group 37 | Channels: 1024 | Layers: layer3.0.conv3 ... (27 layers)
 Group 38 | Channels: 1024 | Layers: layer3.0.conv3 ... (28 layers)
 Group 39 | Channels: 1024 | Layers: layer3.0.conv3 ... (29 layers)
 Group 40 | Channels: 1024 | Layers: layer3.0.conv3 ... (30 layers)
 Group 41 | Channels: 1024 | Layers: layer3.0.conv3 ... (31 layers)
 Group 42 | Channels: 1024 | Layers: layer3.0.conv3 ... (32 layers)
 Group 43 | Channels: 1024 | Layers: layer3.0.conv3 ... (33 layers)
 Group 44 | Channels: 1024 | Layers: layer3.0.conv3 ... (34 layers)
 Group 45 | Channels: 1024 | Layers: layer3.0.conv3 ... (35 layers)
 Group 46 | Channels: 1024 | Layers: layer3.0.conv3 ... (36 layers)
 Group 47 | Channels: 1024 | Layers: layer3.0.conv3 ... (37 layers)
 Group 48 | Channels: 2048 | Layers: layer4.0.conv3 ... (2 layers)
 Group 49 | Channels: 2048 | Layers: layer4.0.conv3 ... (3 layers)
 Group 50 | Channels: 2048 | Layers: layer4.0.conv3 ... (4 layers)
===============================================================
[*] Total 50 groups identified.


[Pruner Init] Identified 50 groups for pruning.
[*] Applied Min Survival Guarantee: 10.0%
[System] Initializing PDTPruner (Stable Version)

>>> Strategy: PDT | Total Epochs: 200
>>> Pruning starts at Epoch 40, every 20 epochs.
Epoch 1/200 | Loss: 4.3815 | Val Acc: 7.57% | Peak VRAM: 3895.78 MB
 🟡 Speedup: 1.18x
💾 Checkpoint saved: resnet152_pdt_ep80_sp37.48.pth
Epoch 80/200 | Loss: 0.6647 | Val Acc: 65.03% | Peak VRAM: 15872.49 MB
Epoch 81/200 | Loss: 0.6296 | Val Acc: 64.69% | Peak VRAM: 3897.78 MB
Epoch 82/200 | Loss: 0.6181 | Val Acc: 64.08% | Peak VRAM: 3897.78 MB
Epoch 83/200 | Loss: 0.6112 | Val Acc: 64.97% | Peak VRAM: 3897.78 MB
Epoch 84/200 | Loss: 0.5974 | Val Acc: 67.67% | Peak VRAM: 3897.78 MB
Epoch 85/200 | Loss: 0.5908 | Val Acc: 68.07% | Peak VRAM: 3897.78 MB
Epoch 86/200 | Loss: 0.5828 | Val Acc: 66.76% | Peak VRAM: 3897.78 MB
Epoch 87/200 | Loss: 0.5801 | Val Acc: 66.91% | Peak VRAM: 3897.78 MB
Epoch 88/200 | Loss: 0.5657 | Val Acc: 65.33% | Peak VRAM: 3897.78 MB
Epoch 89/200 | Loss: 0.5654 | Val Acc: 67.16% | Peak VRAM: 3897.78 MB
Epoch 90/200 | Loss: 0.5616 | Val Acc: 65.26% | Peak VRAM: 3897.78 MB
Epoch 91/200 | Loss: 0.5600 | Val Acc: 65.75% | Peak VRAM: 3897.78 MB
Epoch 92/200 | Loss: 0.5539 | Val Acc: 66.42% | Peak VRAM: 3897.78 MB
Epoch 93/200 | Loss: 0.5511 | Val Acc: 67.80% | Peak VRAM: 3897.78 MB
Epoch 94/200 | Loss: 0.5481 | Val Acc: 67.75% | Peak VRAM: 3897.78 MB
Epoch 95/200 | Loss: 0.5481 | Val Acc: 67.96% | Peak VRAM: 3897.78 MB
Epoch 96/200 | Loss: 0.5304 | Val Acc: 64.98% | Peak VRAM: 3897.78 MB
Epoch 97/200 | Loss: 0.5449 | Val Acc: 68.47% | Peak VRAM: 3897.78 MB
Epoch 98/200 | Loss: 0.5444 | Val Acc: 65.64% | Peak VRAM: 3897.78 MB
Epoch 99/200 | Loss: 0.5379 | Val Acc: 65.01% | Peak VRAM: 3897.78 MB

[DEBUG] >>> PRUNING @ Epoch 100

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 100/200

============================== PDT Pruning Report: Epoch 100 ==============================
 [*] Pruned this step: 34152 units | VRAM: 4143.1MB -> 4143.1MB
 Group  1 |  233/ 256 |     9.0% | Hessian: 0.169468
 Group  2 |  233/ 256 |     9.0% | Hessian: 0.169468
 Group  3 |  233/ 256 |     9.0% | Hessian: 0.169468
 Group  4 |  497/ 512 |     2.9% | Hessian: 0.079860
 Group  5 |  497/ 512 |     2.9% | Hessian: 0.079860
 Group  6 |  497/ 512 |     2.9% | Hessian: 0.079860
 Group  7 |  497/ 512 |     2.9% | Hessian: 0.079860
 Group  8 |  497/ 512 |     2.9% | Hessian: 0.079860
 Group  9 |  497/ 512 |     2.9% | Hessian: 0.079860
 Group 10 |  497/ 512 |     2.9% | Hessian: 0.079860
 Group 11 |  497/ 512 |     2.9% | Hessian: 0.079860
 Group 12 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 13 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 14 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 15 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 16 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 17 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 18 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 19 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 20 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 21 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 22 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 23 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 24 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 25 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 26 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 27 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 28 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 29 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 30 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 31 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 32 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 33 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 34 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 35 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 36 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 37 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 38 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 39 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 40 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 41 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 42 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 43 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 44 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 45 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 46 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 47 |  193/1024 |    81.2% | Hessian: 0.057059
 Group 48 | 1175/2048 |    42.6% | Hessian: 0.071507
 Group 49 | 1175/2048 |    42.6% | Hessian: 0.071507
 Group 50 | 1175/2048 |    42.6% | Hessian: 0.071507

[Scientific Metrics] 🟢 Size: 182.66MB | 🔵 Sparsity: 17.71% | 🟡 Speedup: 1.22x
=========================================================================================


[Scientific Metrics - Epoch 100]
 🟢 Model Size: 221.98 MB -> 182.66 MB
 🔵 Sparsity: 45.17 %
 🟡 Speedup: 1.22x
💾 Checkpoint saved: resnet152_pdt_ep100_sp45.17.pth
Epoch 100/200 | Loss: 0.7664 | Val Acc: 62.55% | Peak VRAM: 15871.99 MB
Epoch 101/200 | Loss: 0.7038 | Val Acc: 64.82% | Peak VRAM: 3896.78 MB
Epoch 102/200 | Loss: 0.6778 | Val Acc: 65.06% | Peak VRAM: 3896.78 MB
Epoch 103/200 | Loss: 0.6600 | Val Acc: 66.14% | Peak VRAM: 3896.78 MB
Epoch 104/200 | Loss: 0.6484 | Val Acc: 66.71% | Peak VRAM: 3896.78 MB
Epoch 105/200 | Loss: 0.6294 | Val Acc: 67.14% | Peak VRAM: 3896.78 MB
Epoch 106/200 | Loss: 0.6182 | Val Acc: 64.44% | Peak VRAM: 3896.78 MB
Epoch 107/200 | Loss: 0.6149 | Val Acc: 66.21% | Peak VRAM: 3896.78 MB
Epoch 108/200 | Loss: 0.6049 | Val Acc: 67.19% | Peak VRAM: 3896.78 MB
Epoch 109/200 | Loss: 0.5954 | Val Acc: 66.04% | Peak VRAM: 3896.78 MB
Epoch 110/200 | Loss: 0.5939 | Val Acc: 66.16% | Peak VRAM: 3896.78 MB
Epoch 111/200 | Loss: 0.5879 | Val Acc: 66.71% | Peak VRAM: 3896.78 MB
Epoch 112/200 | Loss: 0.5867 | Val Acc: 65.11% | Peak VRAM: 3896.78 MB
Epoch 113/200 | Loss: 0.5854 | Val Acc: 66.37% | Peak VRAM: 3896.78 MB
Epoch 114/200 | Loss: 0.5784 | Val Acc: 68.44% | Peak VRAM: 3896.78 MB
Epoch 115/200 | Loss: 0.5685 | Val Acc: 66.53% | Peak VRAM: 3896.78 MB
Epoch 116/200 | Loss: 0.5717 | Val Acc: 69.10% | Peak VRAM: 3896.78 MB
Epoch 117/200 | Loss: 0.5663 | Val Acc: 65.66% | Peak VRAM: 3896.78 MB
Epoch 118/200 | Loss: 0.5710 | Val Acc: 67.46% | Peak VRAM: 3896.78 MB
Epoch 119/200 | Loss: 0.5610 | Val Acc: 65.53% | Peak VRAM: 3896.78 MB

[DEBUG] >>> PRUNING @ Epoch 120

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 120/200

============================== PDT Pruning Report: Epoch 120 ==============================
 [*] Pruned this step: 25398 units | VRAM: 4142.3MB -> 4142.3MB
 Group  1 |  231/ 256 |     9.8% | Hessian: 0.174038
 Group  2 |  231/ 256 |     9.8% | Hessian: 0.174038
 Group  3 |  231/ 256 |     9.8% | Hessian: 0.174038
 Group  4 |  484/ 512 |     5.5% | Hessian: 0.051810
 Group  5 |  484/ 512 |     5.5% | Hessian: 0.051810
 Group  6 |  484/ 512 |     5.5% | Hessian: 0.051810
 Group  7 |  484/ 512 |     5.5% | Hessian: 0.051810
 Group  8 |  484/ 512 |     5.5% | Hessian: 0.051810
 Group  9 |  484/ 512 |     5.5% | Hessian: 0.051810
 Group 10 |  484/ 512 |     5.5% | Hessian: 0.051810
 Group 11 |  484/ 512 |     5.5% | Hessian: 0.051810
 Group 12 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 13 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 14 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 15 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 16 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 17 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 18 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 19 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 20 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 21 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 22 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 23 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 24 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 25 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 26 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 27 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 28 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 29 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 30 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 31 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 32 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 33 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 34 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 35 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 36 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 37 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 38 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 39 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 40 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 41 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 42 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 43 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 44 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 45 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 46 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 47 |   86/1024 |    91.6% | Hessian: 0.022375
 Group 48 |  772/2048 |    62.3% | Hessian: 0.055984
 Group 49 |  772/2048 |    62.3% | Hessian: 0.055984
 Group 50 |  772/2048 |    62.3% | Hessian: 0.055984

[Scientific Metrics] 🟢 Size: 174.72MB | 🔵 Sparsity: 21.29% | 🟡 Speedup: 1.27x
=========================================================================================


[Scientific Metrics - Epoch 120]
 🟢 Model Size: 221.98 MB -> 174.72 MB
 🔵 Sparsity: 52.58 %
 🟡 Speedup: 1.27x
💾 Checkpoint saved: resnet152_pdt_ep120_sp52.58.pth
Epoch 120/200 | Loss: 1.0231 | Val Acc: 62.28% | Peak VRAM: 15872.24 MB
Epoch 121/200 | Loss: 0.8574 | Val Acc: 63.13% | Peak VRAM: 3895.78 MB
Epoch 122/200 | Loss: 0.8104 | Val Acc: 66.31% | Peak VRAM: 3895.78 MB
Epoch 123/200 | Loss: 0.7675 | Val Acc: 64.88% | Peak VRAM: 3895.78 MB
Epoch 124/200 | Loss: 0.7473 | Val Acc: 65.31% | Peak VRAM: 3895.78 MB
Epoch 125/200 | Loss: 0.7273 | Val Acc: 64.29% | Peak VRAM: 3895.78 MB
Epoch 126/200 | Loss: 0.7089 | Val Acc: 64.56% | Peak VRAM: 3895.78 MB
Epoch 127/200 | Loss: 0.6951 | Val Acc: 64.17% | Peak VRAM: 3895.78 MB
Epoch 128/200 | Loss: 0.6809 | Val Acc: 65.81% | Peak VRAM: 3895.78 MB
Epoch 129/200 | Loss: 0.6750 | Val Acc: 64.40% | Peak VRAM: 3895.78 MB
Epoch 130/200 | Loss: 0.6570 | Val Acc: 65.97% | Peak VRAM: 3895.78 MB
Epoch 131/200 | Loss: 0.6502 | Val Acc: 65.96% | Peak VRAM: 3895.78 MB
Epoch 132/200 | Loss: 0.6454 | Val Acc: 66.54% | Peak VRAM: 3895.78 MB
Epoch 133/200 | Loss: 0.6377 | Val Acc: 65.77% | Peak VRAM: 3895.78 MB
Epoch 134/200 | Loss: 0.6356 | Val Acc: 67.08% | Peak VRAM: 3895.78 MB
Epoch 135/200 | Loss: 0.6312 | Val Acc: 66.37% | Peak VRAM: 3895.78 MB
Epoch 136/200 | Loss: 0.6291 | Val Acc: 65.27% | Peak VRAM: 3895.78 MB
Epoch 137/200 | Loss: 0.6159 | Val Acc: 67.16% | Peak VRAM: 3895.78 MB
Epoch 138/200 | Loss: 0.6226 | Val Acc: 66.01% | Peak VRAM: 3895.78 MB
Epoch 139/200 | Loss: 0.6075 | Val Acc: 67.11% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 140

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 140/200

============================== PDT Pruning Report: Epoch 140 ==============================
 [*] Pruned this step: 19524 units | VRAM: 4141.8MB -> 4141.8MB
 Group  1 |  229/ 256 |    10.5% | Hessian: 0.108221
 Group  2 |  229/ 256 |    10.5% | Hessian: 0.108221
 Group  3 |  229/ 256 |    10.5% | Hessian: 0.108221
 Group  4 |  477/ 512 |     6.8% | Hessian: 0.078480
 Group  5 |  477/ 512 |     6.8% | Hessian: 0.078480
 Group  6 |  477/ 512 |     6.8% | Hessian: 0.078480
 Group  7 |  477/ 512 |     6.8% | Hessian: 0.078480
 Group  8 |  477/ 512 |     6.8% | Hessian: 0.078480
 Group  9 |  477/ 512 |     6.8% | Hessian: 0.078480
 Group 10 |  477/ 512 |     6.8% | Hessian: 0.078480
 Group 11 |  477/ 512 |     6.8% | Hessian: 0.078480
 Group 12 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 13 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 14 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 15 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 16 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 17 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 18 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 19 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 20 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 21 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 22 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 23 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 24 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 25 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 26 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 27 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 28 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 29 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 30 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 31 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 32 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 33 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 34 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 35 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 36 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 37 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 38 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 39 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 40 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 41 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 42 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 43 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 44 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 45 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 46 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 47 |   17/1024 |    98.3% | Hessian: 0.024579
 Group 48 |  658/2048 |    67.9% | Hessian: 0.066917
 Group 49 |  658/2048 |    67.9% | Hessian: 0.066917
 Group 50 |  658/2048 |    67.9% | Hessian: 0.066917

[Scientific Metrics] 🟢 Size: 171.03MB | 🔵 Sparsity: 22.95% | 🟡 Speedup: 1.30x
=========================================================================================


[Scientific Metrics - Epoch 140]
 🟢 Model Size: 221.98 MB -> 171.03 MB
 🔵 Sparsity: 56.58 %
 🟡 Speedup: 1.30x
💾 Checkpoint saved: resnet152_pdt_ep140_sp56.58.pth
Epoch 140/200 | Loss: 1.7655 | Val Acc: 52.52% | Peak VRAM: 15871.24 MB
Epoch 141/200 | Loss: 1.3213 | Val Acc: 56.82% | Peak VRAM: 3895.78 MB
Epoch 142/200 | Loss: 1.1926 | Val Acc: 59.14% | Peak VRAM: 3895.78 MB
Epoch 143/200 | Loss: 1.1203 | Val Acc: 59.34% | Peak VRAM: 3895.78 MB
Epoch 144/200 | Loss: 1.0585 | Val Acc: 60.16% | Peak VRAM: 3895.78 MB
Epoch 145/200 | Loss: 1.0114 | Val Acc: 62.05% | Peak VRAM: 3895.78 MB
Epoch 146/200 | Loss: 0.9800 | Val Acc: 63.62% | Peak VRAM: 3895.78 MB
Epoch 147/200 | Loss: 0.9519 | Val Acc: 56.43% | Peak VRAM: 3895.78 MB
Epoch 148/200 | Loss: 0.9260 | Val Acc: 62.74% | Peak VRAM: 3895.78 MB
Epoch 149/200 | Loss: 0.9053 | Val Acc: 63.74% | Peak VRAM: 3895.78 MB
Epoch 150/200 | Loss: 0.8831 | Val Acc: 62.34% | Peak VRAM: 3895.78 MB
Epoch 151/200 | Loss: 0.8713 | Val Acc: 61.16% | Peak VRAM: 3895.78 MB
Epoch 152/200 | Loss: 0.8513 | Val Acc: 61.23% | Peak VRAM: 3895.78 MB
Epoch 153/200 | Loss: 0.8344 | Val Acc: 63.85% | Peak VRAM: 3895.78 MB
Epoch 154/200 | Loss: 0.8224 | Val Acc: 62.92% | Peak VRAM: 3895.78 MB
Epoch 155/200 | Loss: 0.8170 | Val Acc: 62.40% | Peak VRAM: 3895.78 MB
Epoch 156/200 | Loss: 0.8006 | Val Acc: 62.74% | Peak VRAM: 3895.78 MB
Epoch 157/200 | Loss: 0.7923 | Val Acc: 63.94% | Peak VRAM: 3895.78 MB
Epoch 158/200 | Loss: 0.7850 | Val Acc: 63.07% | Peak VRAM: 3895.78 MB
Epoch 159/200 | Loss: 0.7820 | Val Acc: 64.84% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 160

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 160/200

============================== PDT Pruning Report: Epoch 160 ==============================
 [*] Pruned this step: 11051 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  226/ 256 |    11.7% | Hessian: 0.104721
 Group  2 |  226/ 256 |    11.7% | Hessian: 0.104721
 Group  3 |  226/ 256 |    11.7% | Hessian: 0.104721
 Group  4 |  469/ 512 |     8.4% | Hessian: 0.055396
 Group  5 |  469/ 512 |     8.4% | Hessian: 0.055396
 Group  6 |  469/ 512 |     8.4% | Hessian: 0.055396
 Group  7 |  469/ 512 |     8.4% | Hessian: 0.055396
 Group  8 |  469/ 512 |     8.4% | Hessian: 0.055396
 Group  9 |  469/ 512 |     8.4% | Hessian: 0.055396
 Group 10 |  469/ 512 |     8.4% | Hessian: 0.055396
 Group 11 |  469/ 512 |     8.4% | Hessian: 0.055396
 Group 12 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 13 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 14 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 15 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 16 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 17 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 18 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 19 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 20 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 21 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 22 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 23 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 24 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 25 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 26 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 27 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 28 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 29 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 30 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 31 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 32 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 33 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 34 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 35 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 36 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 37 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 38 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 39 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 40 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 41 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 42 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 43 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 44 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 45 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 46 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 47 |    0/1024 |   100.0% | Hessian: 0.009374
 Group 48 |  351/2048 |    82.9% | Hessian: 0.022313
 Group 49 |  351/2048 |    82.9% | Hessian: 0.022313
 Group 50 |  351/2048 |    82.9% | Hessian: 0.022313

[Scientific Metrics] 🟢 Size: 167.59MB | 🔵 Sparsity: 24.50% | 🟡 Speedup: 1.32x
=========================================================================================


[Scientific Metrics - Epoch 160]
 🟢 Model Size: 221.98 MB -> 167.59 MB
 🔵 Sparsity: 58.94 %
 🟡 Speedup: 1.32x
💾 Checkpoint saved: resnet152_pdt_ep160_sp58.94.pth
Epoch 160/200 | Loss: 4.6188 | Val Acc: 1.00% | Peak VRAM: 15875.49 MB
Epoch 161/200 | Loss: 4.6106 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 162/200 | Loss: 4.6104 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 163/200 | Loss: 4.6102 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
